fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_007,239532,2025-09-18 19:50:00,2025-09-18 20:25:00,1,-1.983823,long|tick_participation_pressure,24548.11,24526.66,24526.66,24577.61,-22.65,8,stop,6.5,27.37,1.2
rw_007,239545,2025-09-18 20:55:00,2025-09-18 21:45:00,-1,-2.073079,short|tick_participation_pressure,24503.61,24508.61,24521.21,24479.4,-6.2,11,max_hold,21.87,16.75,1.2
rw_007,239712,2025-09-19 11:50:00,2025-09-19 12:00:00,1,-2.064398,long|tick_participation_pressure,24463.48,24475.21,24454.95,24475.21,10.33,3,target,11.87,1.0,1.4
rw_007,239720,2025-09-19 12:30:00,2025-09-19 12:50:00,1,-2.075592,long|tick_participation_pressure,24481.73,24472.88,24472.88,24493.9,-10.25,5,stop,9.12,14.63,1.4
rw_007,239737,2025-09-19 13:55:00,2025-09-19 14:00:00,1,-2.066288,long|tick_participation_pressure,24479.23,24490.1,24471.33,24490.1,9.47,2,target,17.12,6.63,1.4
rw_007,239755,2025-09-19 15:25:00,2025-09-19 15:25:00,1,-2.081462,long|tick_participation_pressure,24505.98,24515.25,24499.24,24515.25,7.87,1,target,9.75,3.25,1.4
rw_007,239798,2025-09-19 19:00:00,2025-09-19 19:00:00,1,-2.087447,long|tick_participation_pressure,24532.33,24553.15,24517.19,24553.15,19.62,1,target,26.87,0.63,1.2
rw_007,239806,2025-09-19 19:40:00,2025-09-19 19:45:00,1,-2.054485,long|tick_participation_pressure,24571.2,24593.62,24554.89,24593.62,21.22,2,target,24.5,0.25,1.2
rw_007,239812,2025-09-19 20:10:00,2025-09-19 21:00:00,1,-2.013243,long|tick_participation_pressure,24572.58,24580.7,24556.3,24594.96,6.92,11,max_hold,17.37,14.63,1.2
rw_007,239920,2025-09-22 06:10:00,2025-09-22 06:15:00,-1,-2.048391,short|tick_participation_pressure,24610.53,24616.41,24616.41,24602.45,-7.28,2,stop,1.5,7.63,1.4
rw_007,239928,2025-09-22 06:50:00,2025-09-22 07:10:00,1,-2.016043,long|tick_participation_pressure,24628.03,24622.19,24622.19,24636.07,-7.24,5,stop,4.13,7.5,1.4
rw_007,239936,2025-09-22 07:30:00,2025-09-22 08:10:00,-1,-2.029576,short|tick_participation_pressure,24621.03,24626.17,24626.17,24613.96,-6.54,9,stop,4.87,7.13,1.4
rw_007,240001,2025-09-22 12:55:00,2025-09-22 13:05:00,-1,-2.062365,short|tick_participation_pressure,24548.91,24558.6,24558.6,24535.58,-11.09,3,stop,3.88,12.87,1.4
rw_007,240007,2025-09-22 13:25:00,2025-09-22 13:35:00,1,-2.07805,long|tick_participation_pressure,24572.03,24562.43,24562.43,24585.23,-11.0,3,stop,3.25,15.0,1.4
rw_007,240092,2025-09-22 20:30:00,2025-09-22 21:15:00,1,-2.049699,long|tick_participation_pressure,24756.38,24774.53,24743.18,24774.53,16.95,10,target,25.25,10.62,1.2
rw_007,240198,2025-09-23 06:20:00,2025-09-23 06:20:00,1,-2.050854,long|tick_participation_pressure,24776.36,24771.87,24771.87,24782.53,-5.89,1,stop,0.25,4.5,1.4
rw_007,240206,2025-09-23 07:00:00,2025-09-23 07:05:00,1,-2.033667,long|tick_participation_pressure,24773.61,24769.36,24769.36,24779.45,-5.65,2,stop,0.13,6.0,1.4
rw_007,240218,2025-09-23 08:00:00,2025-09-23 08:00:00,-1,-2.047029,short|tick_participation_pressure,24758.24,24762.22,24762.22,24752.77,-5.38,1,stop,0.75,5.5,1.4
rw_007,240276,2025-09-23 12:50:00,2025-09-23 13:20:00,1,-2.065183,long|tick_participation_pressure,24780.86,24774.4,24774.4,24789.75,-7.86,7,stop,6.25,6.87,1.4
rw_007,240302,2025-09-23 15:00:00,2025-09-23 15:05:00,1,-2.0891,long|tick_participation_pressure,24771.11,24765.07,24765.07,24779.42,-7.44,2,stop,0.75,10.0,1.4
rw_007,240351,2025-09-23 19:05:00,2025-09-23 19:05:00,-1,-2.088869,short|tick_participation_pressure,24710.96,24694.14,24723.19,24694.14,15.62,1,target,18.37,2.88,1.2
rw_007,240361,2025-09-23 19:55:00,2025-09-23 19:55:00,-1,-2.08951,short|tick_participation_pressure,24709.21,24690.95,24722.49,24690.95,17.06,1,target,21.62,0.0,1.2
rw_007,240367,2025-09-23 20:25:00,2025-09-23 20:25:00,-1,-2.096171,short|tick_participation_pressure,24669.71,24649.99,24684.06,24649.99,18.52,1,target,33.0,2.0,1.2
rw_007,240472,2025-09-24 06:10:00,2025-09-24 07:00:00,1,-2.046623,long|tick_participation_pressure,24611.51,24614.51,24606.4,24618.54,1.6,11,max_hold,3.75,4.87,1.4
rw_007,240490,2025-09-24 07:40:00,2025-09-24 07:45:00,1,-2.064306,long|tick_participation_pressure,24613.51,24619.09,24609.45,24619.09,4.18,2,target,10.5,0.5,1.4
rw_007,240552,2025-09-24 12:50:00,2025-09-24 13:00:00,1,-2.072182,long|tick_participation_pressure,24675.01,24684.47,24668.13,24684.47,8.06,3,target,10.38,0.25,1.4
rw_007,240558,2025-09-24 13:20:00,2025-09-24 13:20:00,1,-2.080901,long|tick_participation_pressure,24678.14,24671.09,24671.09,24687.83,-8.45,1,stop,0.5,9.88,1.4
rw_007,240566,2025-09-24 14:00:00,2025-09-24 14:30:00,1,-2.086895,long|tick_participation_pressure,24677.39,24670.36,24670.36,24687.06,-8.43,7,stop,8.62,7.13,1.4
rw_007,240639,2025-09-24 20:05:00,2025-09-24 20:05:00,-1,-2.073594,short|tick_participation_pressure,24467.86,24486.18,24486.18,24442.67,-19.52,1,stop,5.5,23.25,1.2
rw_007,240647,2025-09-24 20:45:00,2025-09-24 21:10:00,-1,-2.066227,short|tick_participation_pressure,24497.61,24472.15,24516.13,24472.15,24.26,6,target,41.0,2.25,1.2
rw_007,240750,2025-09-25 06:20:00,2025-09-25 07:10:00,1,-2.082117,long|tick_participation_pressure,24560.49,24556.33,24556.33,24566.21,-5.56,11,stop,3.75,7.5,1.4
rw_007,240767,2025-09-25 07:45:00,2025-09-25 07:50:00,-1,-2.082812,short|tick_participation_pressure,24547.49,24543.0,24550.75,24543.0,3.09,2,target,12.75,1.75,1.4
rw_007,240824,2025-09-25 12:30:00,2025-09-25 12:35:00,-1,-2.129737,short|tick_participation_pressure,24506.11,24494.9,24514.26,24494.9,9.81,2,target,12.25,2.88,1.4
rw_007,240900,2025-09-25 18:50:00,2025-09-25 19:05:00,1,-2.103071,long|tick_participation_pressure,24470.46,24443.73,24443.73,24507.22,-27.93,4,stop,0.0,28.87,1.2
