fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_005,197812,2025-02-17 12:45:00,2025-02-17 13:00:00,-1,-1.915587,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,22157.33,22162.68,22162.68,22149.97,-6.75,4,stop,1.62,10.13,1.4
rw_005,197819,2025-02-17 13:20:00,2025-02-17 13:20:00,-1,-1.059802,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,22170.58,22163.24,22175.92,22163.24,5.94,1,target,9.0,1.75,1.4
rw_005,197853,2025-02-17 16:10:00,2025-02-17 16:10:00,-1,-1.162055,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,22161.21,22155.08,22165.67,22155.08,4.73,1,target,7.5,1.62,1.4
rw_005,197871,2025-02-17 17:40:00,2025-02-17 17:55:00,-1,-3.658441,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,22136.43,22142.55,22142.55,22128.02,-7.32,4,stop,6.0,7.88,1.2
rw_005,197881,2025-02-17 18:30:00,2025-02-17 18:30:00,-1,-2.94104,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,22151.18,22142.34,22157.61,22142.34,7.64,1,target,9.25,4.13,1.2
rw_005,197898,2025-02-17 19:55:00,2025-02-18 01:00:00,-1,-0.779087,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,22141.56,22132.42,22148.21,22132.42,7.94,3,target,17.85,0.37,1.2
rw_005,198024,2025-02-18 11:20:00,2025-02-18 11:25:00,-1,-2.37204,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,22206.71,22197.03,22213.75,22197.03,8.28,2,target,14.38,2.87,1.4
rw_005,198041,2025-02-18 12:45:00,2025-02-18 13:35:00,-1,-1.399987,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,22191.08,22185.83,22198.93,22180.29,3.85,11,max_hold,8.75,3.25,1.4
rw_005,198059,2025-02-18 14:15:00,2025-02-18 14:15:00,-1,-1.341195,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,22191.83,22182.8,22198.39,22182.8,7.63,1,target,10.87,0.13,1.4
rw_005,198106,2025-02-18 18:10:00,2025-02-18 18:20:00,-1,-1.717251,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_89|foldloss_100|costgap_30,22101.93,22078.97,22118.63,22078.97,21.76,3,target,29.75,11.5,1.2
rw_005,198114,2025-02-18 18:50:00,2025-02-18 19:00:00,-1,-0.421622,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_3|div_5|loss_94|foldloss_100|costgap_30,22114.18,22088.95,22132.53,22088.95,24.03,3,target,28.62,8.38,1.2
rw_005,198127,2025-02-18 19:55:00,2025-02-18 20:10:00,-1,-0.008438,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_1|div_3|loss_89|foldloss_100|costgap_30,22107.56,22079.57,22127.91,22079.57,26.79,4,target,31.13,5.62,1.2
rw_005,198139,2025-02-18 20:55:00,2025-02-18 21:05:00,-1,-2.178771,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_78|foldloss_100|costgap_30,22072.06,22045.88,22091.1,22045.88,24.98,3,target,61.63,6.12,1.2
rw_005,198334,2025-02-19 14:10:00,2025-02-19 14:30:00,-1,-1.774922,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_78|foldloss_100|costgap_30,22158.4,22147.26,22166.5,22147.26,9.74,5,target,14.0,3.75,1.4
rw_005,198358,2025-02-19 16:10:00,2025-02-19 16:15:00,-1,-2.378401,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_100|foldloss_100|costgap_30,22124.15,22110.81,22133.85,22110.81,11.94,2,target,22.63,5.0,1.4
rw_005,198376,2025-02-19 17:40:00,2025-02-19 17:45:00,-1,-0.341507,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_78|foldloss_100|costgap_30,22088.37,22103.01,22103.01,22068.24,-15.84,2,stop,4.37,30.75,1.2
rw_005,198383,2025-02-19 18:15:00,2025-02-19 18:40:00,-1,0.540447,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,22126.37,22142.08,22142.08,22104.77,-16.91,6,stop,11.0,22.75,1.2
rw_005,198394,2025-02-19 19:10:00,2025-02-19 19:20:00,-1,-0.198008,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,22161.25,22138.2,22178.01,22138.2,21.85,3,target,34.38,0.37,1.2
rw_005,198403,2025-02-19 19:55:00,2025-02-19 20:00:00,-1,-0.51616,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_5|div_6|loss_89|foldloss_100|costgap_30,22163.12,22140.19,22179.8,22140.19,21.73,2,target,23.75,4.0,1.2
rw_005,198412,2025-02-19 20:40:00,2025-02-19 20:55:00,-1,0.7446,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_6|div_7|loss_100|foldloss_100|costgap_30,22169.62,22146.15,22186.69,22146.15,22.27,4,target,28.25,5.38,1.2
rw_005,198518,2025-02-20 06:30:00,2025-02-20 06:45:00,-1,-2.182137,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,22093.03,22083.88,22099.69,22083.88,7.75,4,target,10.75,0.0,1.4
rw_005,198586,2025-02-20 12:10:00,2025-02-20 12:55:00,-1,-0.652531,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,22125.41,22115.35,22132.73,22115.35,8.66,10,target,10.88,1.62,1.4
rw_005,198633,2025-02-20 16:05:00,2025-02-20 16:15:00,-1,0.017924,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,22125.03,22132.72,22132.72,22114.46,-9.09,3,stop,3.25,8.13,1.4
rw_005,198659,2025-02-20 18:15:00,2025-02-20 18:15:00,-1,-1.56341,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,21968.38,21940.2,21988.88,21940.2,26.98,1,target,33.75,1.5,1.2
rw_005,198665,2025-02-20 18:45:00,2025-02-20 19:00:00,-1,-2.140789,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_94|foldloss_100|costgap_30,21966.13,21935.36,21988.51,21935.36,29.57,4,target,32.12,12.88,1.2
rw_005,198672,2025-02-20 19:20:00,2025-02-20 19:55:00,-1,0.353188,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_3|div_5|loss_89|foldloss_100|costgap_30,21991.88,21958.43,22016.21,21958.43,32.25,8,target,41.25,16.5,1.2
rw_005,198683,2025-02-20 20:15:00,2025-02-20 20:20:00,-1,-1.78117,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_94|foldloss_100|costgap_30,21976.88,21941.36,22002.71,21941.36,34.32,2,target,36.12,1.5,1.2
rw_005,198692,2025-02-20 21:00:00,2025-02-20 21:10:00,-1,-0.312725,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_1|div_3|loss_89|foldloss_100|costgap_30,21978.51,22001.99,22001.99,21946.23,-24.68,3,stop,5.38,33.87,1.2
rw_005,198804,2025-02-21 07:20:00,2025-02-21 07:40:00,-1,-2.02273,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,22040.56,22045.5,22045.5,22033.76,-6.34,5,stop,3.25,6.0,1.4
rw_005,198864,2025-02-21 12:20:00,2025-02-21 12:35:00,-1,-1.199042,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,22087.31,22077.62,22094.36,22077.62,8.29,4,target,12.38,1.5,1.4
rw_005,198874,2025-02-21 13:10:00,2025-02-21 13:25:00,-1,-1.592897,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,22086.43,22076.42,22093.71,22076.42,8.61,4,target,10.37,1.25,1.4
rw_005,198885,2025-02-21 14:05:00,2025-02-21 14:05:00,-1,-1.101741,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_2|div_4|loss_83|foldloss_100|costgap_30,22084.81,22091.98,22091.98,22074.94,-8.57,1,stop,0.88,10.0,1.4
rw_005,198940,2025-02-21 18:40:00,2025-02-21 18:40:00,-1,-1.220285,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_78|foldloss_100|costgap_30,21929.53,21899.31,21951.51,21899.31,29.02,1,target,30.75,2.88,1.2
rw_005,198953,2025-02-21 19:45:00,2025-02-21 19:55:00,-1,-2.630957,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_89|foldloss_100|costgap_30,21808.78,21772.22,21835.37,21772.22,35.36,3,target,57.5,0.5,1.2
rw_005,199064,2025-02-24 06:05:00,2025-02-24 06:35:00,-1,-1.006563,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,21714.93,21704.02,21722.86,21704.02,9.51,7,target,15.0,3.38,1.4
rw_005,199128,2025-02-24 11:25:00,2025-02-24 11:30:00,-1,-1.137673,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,21734.56,21719.73,21745.35,21719.73,13.43,2,target,15.25,0.75,1.4
rw_005,199154,2025-02-24 13:35:00,2025-02-24 13:50:00,-1,0.176917,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_3|div_4|loss_89|foldloss_100|costgap_30,21707.43,21691.06,21719.33,21691.06,14.97,4,target,19.5,3.25,1.4
rw_005,199172,2025-02-24 15:05:00,2025-02-24 15:20:00,-1,-1.019213,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_100|foldloss_100|costgap_30,21690.68,21701.51,21701.51,21675.8,-12.23,4,stop,2.87,14.63,1.4
rw_005,199183,2025-02-24 16:00:00,2025-02-24 16:05:00,-1,-0.319018,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,21723.31,21709.48,21733.37,21709.48,12.43,2,target,31.75,5.25,1.4
rw_005,199213,2025-02-24 18:30:00,2025-02-24 18:35:00,-1,0.090298,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,21516.78,21481.33,21542.56,21481.33,34.25,2,target,39.62,16.63,1.2
rw_005,199224,2025-02-24 19:25:00,2025-02-24 20:15:00,-1,-0.294299,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,21557.03,21573.66,21587.36,21515.32,-17.83,11,max_hold,33.25,27.25,1.2
rw_005,199235,2025-02-24 20:20:00,2025-02-24 20:55:00,-1,0.146364,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,21573.53,21528.92,21605.97,21528.92,43.41,8,target,54.5,5.25,1.2
rw_005,199345,2025-02-25 06:30:00,2025-02-25 06:45:00,-1,-0.236708,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,21365.75,21353.17,21374.9,21353.17,11.18,4,target,13.12,2.13,1.4
rw_005,199424,2025-02-25 13:05:00,2025-02-25 13:35:00,-1,-0.967512,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_89|foldloss_100|costgap_30,21248.75,21266.43,21266.43,21224.44,-19.08,7,stop,18.62,24.13,1.4
rw_005,199432,2025-02-25 13:45:00,2025-02-25 14:25:00,-1,-0.04303,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_2|div_4|loss_89|foldloss_100|costgap_30,21306.63,21323.69,21323.69,21283.18,-18.46,9,stop,20.38,21.12,1.4
rw_005,199447,2025-02-25 15:00:00,2025-02-25 15:25:00,-1,-0.129501,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,21357.13,21372.15,21372.15,21336.48,-16.42,6,stop,17.0,19.37,1.4
rw_005,199495,2025-02-25 19:00:00,2025-02-25 19:20:00,-1,0.764415,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_83|foldloss_100|costgap_30,21097.73,21050.47,21132.1,21050.47,46.06,5,target,59.25,7.62,1.2
rw_005,199501,2025-02-25 19:30:00,2025-02-25 20:00:00,-1,0.708285,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,21119.35,21155.66,21155.66,21069.42,-37.51,7,stop,17.5,62.88,1.2
rw_005,199508,2025-02-25 20:05:00,2025-02-25 20:25:00,-1,0.808248,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,21175.35,21124.51,21212.32,21124.51,49.64,5,target,77.5,33.0,1.2
rw_005,199628,2025-02-26 07:05:00,2025-02-26 07:20:00,-1,-0.99161,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,21185.01,21191.72,21191.72,21175.79,-8.11,4,stop,0.5,15.62,1.4
rw_005,199676,2025-02-26 11:05:00,2025-02-26 11:10:00,-1,-1.176502,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,21231.13,21238.59,21238.59,21220.88,-8.86,2,stop,4.5,8.63,1.4
rw_005,199728,2025-02-26 15:25:00,2025-02-26 15:30:00,-1,-0.763515,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,21248.13,21257.41,21257.41,21235.37,-10.68,2,stop,7.87,14.88,1.4
rw_005,199745,2025-02-26 16:50:00,2025-02-26 16:50:00,-1,-1.338564,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_1|div_3|loss_100|foldloss_100|costgap_30,21208.23,21223.33,21223.33,21187.47,-16.3,1,stop,16.87,30.88,1.2
rw_005,199751,2025-02-26 17:20:00,2025-02-26 17:20:00,-1,0.121079,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,21288.86,21262.55,21307.99,21262.55,25.11,1,target,38.25,13.87,1.2
rw_005,199761,2025-02-26 18:10:00,2025-02-26 18:30:00,-1,-0.112464,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,21315.48,21281.89,21339.91,21281.89,32.39,5,target,35.87,19.5,1.2
rw_005,199767,2025-02-26 18:40:00,2025-02-26 18:40:00,-1,-0.430113,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,21327.48,21292.0,21353.28,21292.0,34.28,1,target,41.62,8.88,1.2
rw_005,199774,2025-02-26 19:15:00,2025-02-26 19:15:00,-1,-0.843742,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_2|div_4|loss_100|foldloss_100|costgap_30,21326.48,21287.79,21354.62,21287.79,37.49,1,target,39.37,11.75,1.2
rw_005,199904,2025-02-27 07:05:00,2025-02-27 07:05:00,-1,-0.575016,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,21111.23,21121.25,21121.25,21097.46,-11.42,1,stop,0.0,15.0,1.4
rw_005,199951,2025-02-27 11:00:00,2025-02-27 11:00:00,-1,-0.808909,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,21256.6,21239.47,21269.06,21239.47,15.73,1,target,18.37,2.63,1.4
rw_005,199968,2025-02-27 12:25:00,2025-02-27 12:30:00,-1,-0.511612,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,21273.48,21255.76,21286.37,21255.76,16.32,2,target,29.13,1.12,1.4
rw_005,199977,2025-02-27 13:10:00,2025-02-27 13:15:00,-1,-0.415809,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_89|foldloss_100|costgap_30,21276.85,21259.11,21289.75,21259.11,16.34,2,target,22.25,1.63,1.4
rw_005,199989,2025-02-27 14:10:00,2025-02-27 14:35:00,-1,0.350457,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,21296.85,21308.85,21308.85,21280.34,-13.4,6,stop,14.87,21.75,1.4
rw_005,200038,2025-02-27 18:15:00,2025-02-27 18:15:00,-1,-0.73873,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,21054.83,21091.77,21091.77,21004.03,-38.14,1,stop,6.5,37.87,1.2
rw_005,200054,2025-02-27 19:35:00,2025-02-27 19:40:00,-1,0.020755,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_89|foldloss_100|costgap_30,20993.2,20931.46,21038.1,20931.46,60.54,2,target,67.75,15.0,1.2
rw_005,200062,2025-02-27 20:15:00,2025-02-27 21:00:00,-1,0.983803,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_3|div_4|loss_78|foldloss_100|costgap_30,21028.58,20969.01,21071.9,20969.01,58.37,10,target,66.13,23.12,1.2
rw_005,200173,2025-02-28 06:30:00,2025-02-28 06:45:00,-1,-0.11522,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_89|foldloss_100|costgap_30,20545.51,20564.58,20564.58,20519.29,-20.47,4,stop,9.13,31.25,1.4
rw_005,200212,2025-02-28 09:45:00,2025-02-28 09:50:00,-1,-0.298191,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,20545.01,20560.03,20560.03,20524.35,-16.42,2,stop,4.5,16.62,1.4
rw_005,200220,2025-02-28 10:25:00,2025-02-28 10:30:00,-1,-0.565215,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,20591.76,20606.07,20606.07,20572.09,-15.71,2,stop,8.0,17.12,1.4
rw_005,200249,2025-02-28 12:50:00,2025-02-28 12:55:00,-1,0.033012,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_89|foldloss_100|costgap_30,20612.13,20591.99,20626.78,20591.99,18.74,2,target,20.75,1.63,1.4
rw_005,200284,2025-02-28 15:45:00,2025-02-28 15:50:00,-1,-0.565788,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,20565.01,20543.98,20580.3,20543.98,19.63,2,target,25.25,8.0,1.4
rw_005,200302,2025-02-28 17:15:00,2025-02-28 17:15:00,-1,0.385965,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,20628.36,20589.56,20656.58,20589.56,37.6,1,target,57.25,5.25,1.2
rw_005,200327,2025-02-28 19:20:00,2025-02-28 19:20:00,-1,0.439831,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_2|div_4|loss_83|foldloss_100|costgap_30,20673.48,20617.07,20714.51,20617.07,55.21,1,target,73.87,10.38,1.2
rw_005,200343,2025-02-28 20:40:00,2025-02-28 20:55:00,-1,0.722499,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,20569.36,20505.73,20615.64,20505.73,62.43,4,target,94.0,32.87,1.2
rw_005,200444,2025-03-03 06:10:00,2025-03-03 06:20:00,-1,-0.04695,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,20878.07,20894.0,20894.0,20856.17,-17.33,3,stop,1.75,17.5,1.4
rw_005,200463,2025-03-03 07:45:00,2025-03-03 08:05:00,-1,0.242777,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,20937.95,20922.28,20949.34,20922.28,14.27,5,target,23.13,3.0,1.4
rw_005,200506,2025-03-03 11:20:00,2025-03-03 11:30:00,-1,-0.377708,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_89|foldloss_100|costgap_30,20916.45,20932.09,20932.09,20894.95,-17.04,3,stop,6.38,16.12,1.4
rw_005,200539,2025-03-03 14:05:00,2025-03-03 14:10:00,-1,0.335121,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,21018.95,21033.05,21033.05,20999.57,-15.5,2,stop,8.75,25.0,1.4
rw_005,200563,2025-03-03 16:05:00,2025-03-03 16:10:00,-1,0.596444,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,21033.95,21015.92,21047.06,21015.92,16.63,2,target,20.75,11.25,1.4
rw_005,200569,2025-03-03 16:35:00,2025-03-03 16:35:00,-1,-0.51627,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_100|foldloss_100|costgap_30,21034.3,21015.3,21048.12,21015.3,17.8,1,target,118.5,13.62,1.2
rw_005,200602,2025-03-03 19:20:00,2025-03-03 19:45:00,-1,-0.113395,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_78|foldloss_100|costgap_30,20893.55,20837.06,20934.63,20837.06,55.29,6,target,64.5,17.37,1.2
rw_005,200622,2025-03-03 21:00:00,2025-03-03 21:40:00,-1,-0.015509,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_89|foldloss_100|costgap_30,20694.3,20739.47,20739.47,20632.19,-46.37,9,stop,44.75,71.0,1.2
rw_005,200737,2025-03-04 07:35:00,2025-03-04 08:00:00,-1,0.710518,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,20529.21,20505.8,20546.24,20505.8,22.01,6,target,25.88,1.75,1.4
rw_005,200773,2025-03-04 10:35:00,2025-03-04 10:40:00,-1,-0.045788,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_0|div_1|loss_89|foldloss_100|costgap_30,20492.96,20512.16,20512.16,20466.56,-20.6,2,stop,2.88,19.37,1.4
rw_005,200808,2025-03-04 13:30:00,2025-03-04 13:35:00,-1,-0.239915,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_94|foldloss_100|costgap_30,20431.46,20404.24,20451.25,20404.24,25.82,2,target,42.38,10.0,1.4
rw_005,200840,2025-03-04 16:10:00,2025-03-04 16:15:00,-1,0.49443,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,20343.96,20311.07,20367.88,20311.07,31.49,2,target,48.25,4.0,1.4
rw_005,200860,2025-03-04 17:50:00,2025-03-04 17:50:00,-1,0.350918,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_0|div_0|loss_0|foldloss_0|costgap_30,20181.81,20122.68,20224.82,20122.68,57.93,1,target,64.0,9.75,1.2
rw_005,200873,2025-03-04 18:55:00,2025-03-04 19:20:00,-1,0.913537,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_78|foldloss_100|costgap_30,20248.31,20298.91,20298.91,20178.74,-51.8,6,stop,32.5,84.62,1.2
rw_005,200880,2025-03-04 19:30:00,2025-03-04 19:50:00,-1,1.664736,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,20345.56,20273.48,20397.99,20273.48,70.88,5,target,77.63,17.75,1.2
rw_005,200889,2025-03-04 20:15:00,2025-03-04 20:15:00,-1,1.148531,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_5|div_5|loss_0|foldloss_0|costgap_30,20430.18,20353.16,20486.2,20353.16,75.82,1,target,79.12,3.5,1.2
rw_005,201015,2025-03-05 07:45:00,2025-03-05 08:10:00,-1,0.229761,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_2|div_2|loss_0|foldloss_0|costgap_30,20498.82,20516.5,20516.5,20474.51,-19.08,6,stop,1.25,20.88,1.4
rw_005,201021,2025-03-05 08:15:00,2025-03-05 08:20:00,-1,0.002735,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_1|div_2|loss_78|foldloss_100|costgap_30,20516.82,20493.75,20533.6,20493.75,21.67,2,target,28.25,1.5,1.4
rw_005,201128,2025-03-05 17:10:00,2025-03-05 17:15:00,-1,0.739497,short|post_sc0007_regression_channel_residual_mixed_evidence|same_1|opp_2|div_3|loss_100|foldloss_100|costgap_30,20409.42,20362.29,20443.69,20362.29,45.93,2,target,93.37,20.38,1.2
rw_005,201134,2025-03-05 17:40:00,2025-03-05 17:40:00,-1,0.211327,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_1|div_1|loss_0|foldloss_0|costgap_30,20379.3,20324.83,20418.92,20324.83,53.27,1,target,55.0,1.0,1.2
rw_005,201150,2025-03-05 19:00:00,2025-03-05 19:00:00,-1,0.447998,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_1|div_3|loss_83|foldloss_100|costgap_30,20290.17,20337.38,20337.38,20225.26,-48.41,1,stop,5.0,60.75,1.2
rw_005,201156,2025-03-05 19:30:00,2025-03-05 19:50:00,-1,1.562205,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_4|div_4|loss_0|foldloss_0|costgap_30,20426.05,20475.87,20475.87,20357.55,-51.02,5,stop,32.63,95.12,1.2
rw_005,201162,2025-03-05 20:00:00,2025-03-05 20:05:00,-1,0.472064,short|post_sc0007_regression_channel_residual_mixed_evidence|same_0|opp_3|div_3|loss_0|foldloss_0|costgap_30,20523.05,20454.37,20573.0,20454.37,67.48,2,target,123.13,15.62,1.2
rw_005,201339,2025-03-06 11:45:00,2025-03-06 11:45:00,-1,-0.574525,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_100|foldloss_100|costgap_30,20391.1,20366.69,20408.85,20366.69,23.01,1,target,27.5,8.25,1.4
rw_005,201347,2025-03-06 12:25:00,2025-03-06 12:35:00,-1,-0.411763,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_0|div_2|loss_83|foldloss_100|costgap_30,20389.35,20362.4,20408.95,20362.4,25.55,3,target,42.25,4.5,1.4
rw_005,201364,2025-03-06 13:50:00,2025-03-06 14:05:00,-1,0.377979,short|post_sc0007_regression_channel_residual_mixed_evidence|same_2|opp_2|div_4|loss_83|foldloss_100|costgap_30,20380.35,20350.05,20402.39,20350.05,28.9,4,target,32.37,4.0,1.4
