signal_bar_time,score,raw_direction,admitted_direction,active_direction,event,detail
2026.04.02 12:10:00,0.227635503,0,0,1,hold,ok
2026.04.02 12:15:00,0.292547256,1,0,1,hold,ok
2026.04.02 12:20:00,0.510762632,1,0,1,hold,ok
2026.04.02 12:25:00,0.316686571,1,0,1,hold,ok
2026.04.02 12:30:00,0.000000000,0,0,0,exit,fixed_horizon
2026.04.02 12:30:00,0.261837482,1,1,1,enter,ok
2026.04.02 12:35:00,0.208198026,0,0,1,hold,ok
2026.04.02 12:40:00,0.270748585,1,0,1,hold,ok
2026.04.02 12:45:00,0.271250248,1,0,1,hold,ok
2026.04.02 12:50:00,0.433347046,1,0,1,hold,ok
2026.04.02 12:55:00,0.407429963,1,0,1,hold,ok
2026.04.02 13:00:00,0.000000000,0,0,0,exit,fixed_horizon
2026.04.02 13:00:00,0.484106004,1,1,1,enter,ok
2026.04.02 13:05:00,0.454519868,1,0,1,hold,ok
2026.04.02 13:10:00,0.544580042,1,0,1,hold,ok
2026.04.02 13:15:00,0.551168382,1,0,1,hold,ok
2026.04.02 13:20:00,0.397598922,1,0,1,hold,ok
2026.04.02 13:25:00,0.269807488,1,0,1,hold,ok
2026.04.02 13:30:00,0.000000000,0,0,0,exit,fixed_horizon
2026.04.02 13:30:00,0.600674152,1,1,1,enter,ok
2026.04.02 13:35:00,0.440097123,1,0,1,hold,ok
2026.04.02 13:40:00,0.629684389,1,0,1,hold,ok
2026.04.02 13:45:00,0.389495164,1,0,1,hold,ok
2026.04.02 13:50:00,0.509651423,1,0,1,hold,ok
2026.04.02 13:55:00,0.692857385,1,0,1,hold,ok
2026.04.02 14:00:00,0.000000000,0,0,0,exit,fixed_horizon
2026.04.02 14:00:00,0.781907737,1,0,0,flat,ok
2026.04.02 14:05:00,0.810618520,1,0,0,flat,ok
2026.04.02 14:10:00,0.559508264,1,0,0,flat,ok
2026.04.02 14:15:00,0.855805218,1,0,0,flat,ok
2026.04.02 14:20:00,0.461046219,1,0,0,flat,ok
2026.04.02 14:25:00,0.530920684,1,0,0,flat,ok
2026.04.02 14:30:00,0.834391952,1,0,0,flat,ok
2026.04.02 14:35:00,0.579567313,1,0,0,flat,ok
2026.04.02 14:40:00,0.462084860,1,0,0,flat,ok
2026.04.02 14:45:00,0.490448713,1,0,0,flat,ok
2026.04.02 14:50:00,0.803542256,1,0,0,flat,ok
2026.04.02 14:55:00,0.799556613,1,0,0,flat,ok
2026.04.02 15:00:00,0.936345100,1,0,0,flat,ok
2026.04.02 15:05:00,0.576475561,1,0,0,flat,ok
2026.04.02 15:10:00,0.790018082,1,0,0,flat,ok
2026.04.02 15:15:00,0.753373086,1,0,0,flat,ok
2026.04.02 15:20:00,0.905125916,1,0,0,flat,ok
2026.04.02 15:25:00,0.516854823,1,0,0,flat,ok
2026.04.02 15:30:00,0.704618394,1,0,0,flat,ok
2026.04.02 15:35:00,0.624490857,1,0,0,flat,ok
2026.04.02 15:40:00,0.459089577,1,0,0,flat,ok
2026.04.02 15:45:00,0.771946073,1,0,0,flat,ok
2026.04.02 15:50:00,0.608597636,1,0,0,flat,ok
2026.04.02 15:55:00,0.730272293,1,0,0,flat,ok
2026.04.02 16:00:00,1.058870792,1,0,0,flat,ok
2026.04.02 16:05:00,0.679307759,1,0,0,flat,ok
2026.04.02 16:10:00,0.659238398,1,0,0,flat,ok
2026.04.02 16:15:00,0.572518766,1,0,0,flat,ok
2026.04.02 16:20:00,0.490452737,1,0,0,flat,ok
2026.04.02 16:25:00,1.084986091,1,0,0,flat,ok
2026.04.02 16:30:00,1.413202882,1,0,0,flat,ok
2026.04.02 16:35:00,1.216370106,1,0,0,flat,ok
2026.04.02 16:40:00,1.031723857,1,0,0,flat,ok
2026.04.02 16:45:00,1.219992757,1,0,0,flat,ok
2026.04.02 16:50:00,1.088653684,1,0,0,flat,ok
2026.04.02 16:55:00,0.836271346,1,0,0,flat,ok
2026.04.02 17:00:00,0.566645861,1,0,0,flat,ok
2026.04.02 17:05:00,0.904620409,1,0,0,flat,ok
2026.04.02 17:10:00,0.561937928,1,0,0,flat,ok
2026.04.02 17:15:00,0.772273004,1,0,0,flat,ok
2026.04.02 17:20:00,0.468015373,1,0,0,flat,ok
2026.04.02 17:25:00,0.443210006,1,0,0,flat,ok
2026.04.02 17:30:00,0.913917065,1,0,0,flat,ok
2026.04.02 17:35:00,1.384618998,1,0,0,flat,ok
2026.04.02 17:40:00,0.566692889,1,0,0,flat,ok
2026.04.02 17:45:00,0.484051198,1,0,0,flat,ok
2026.04.02 17:50:00,0.686113775,1,0,0,flat,ok
2026.04.02 17:55:00,0.644583702,1,0,0,flat,ok
2026.04.02 18:00:00,0.519458175,1,0,0,flat,ok
2026.04.02 18:05:00,0.426383913,1,0,0,flat,ok
2026.04.02 18:10:00,0.438040197,1,0,0,flat,ok
2026.04.02 18:15:00,0.342823267,1,0,0,flat,ok
2026.04.02 18:20:00,0.359946966,1,0,0,flat,ok
2026.04.02 18:25:00,0.467709333,1,0,0,flat,ok
2026.04.02 18:30:00,0.281044155,1,0,0,flat,ok
2026.04.02 18:35:00,0.344625562,1,0,0,flat,ok
2026.04.02 18:40:00,0.313208461,1,0,0,flat,ok
2026.04.02 18:45:00,0.222286105,0,0,0,flat,ok
2026.04.02 18:50:00,0.422025710,1,0,0,flat,ok
2026.04.02 18:55:00,0.229940653,0,0,0,flat,ok
2026.04.02 19:00:00,0.211805433,0,0,0,flat,ok
2026.04.02 19:05:00,0.239663169,0,0,0,flat,ok
2026.04.02 19:10:00,0.191444233,0,0,0,flat,ok
2026.04.02 19:15:00,0.130802467,0,0,0,flat,ok
2026.04.02 19:20:00,0.204722583,0,0,0,flat,ok
2026.04.02 19:25:00,0.196198598,0,0,0,flat,ok
2026.04.02 19:30:00,0.317496359,1,0,0,flat,ok
2026.04.02 19:35:00,0.238947600,0,0,0,flat,ok
2026.04.02 19:40:00,0.383502036,1,0,0,flat,ok
2026.04.02 19:45:00,0.081609756,0,0,0,flat,ok
2026.04.02 19:50:00,0.088931009,0,0,0,flat,ok
2026.04.02 19:55:00,-0.030683627,0,0,0,flat,ok
2026.04.02 20:00:00,0.140300900,0,0,0,flat,ok
2026.04.02 20:05:00,0.019095171,0,0,0,flat,ok
2026.04.02 20:10:00,0.179820895,0,0,0,flat,ok
2026.04.02 20:15:00,0.020898627,0,0,0,flat,ok
2026.04.02 20:20:00,-0.009550910,0,0,0,flat,ok
2026.04.02 20:25:00,-0.128221020,0,0,0,flat,ok
2026.04.02 20:30:00,-0.070699863,0,0,0,flat,ok
2026.04.02 20:35:00,-0.010263663,0,0,0,flat,ok
2026.04.02 20:40:00,-0.039631702,0,0,0,flat,ok
2026.04.02 20:45:00,0.065878406,0,0,0,flat,ok
2026.04.02 20:50:00,0.145339817,0,0,0,flat,ok
2026.04.02 20:55:00,-0.039213080,0,0,0,flat,ok
2026.04.02 21:00:00,0.151216492,0,0,0,flat,ok
2026.04.02 21:05:00,-0.065846853,0,0,0,flat,ok
2026.04.02 21:10:00,-0.167532608,0,0,0,flat,ok
2026.04.02 21:15:00,-0.103446037,0,0,0,flat,ok
2026.04.02 21:20:00,-0.200302407,0,0,0,flat,ok
2026.04.02 21:25:00,-0.076641522,0,0,0,flat,ok
2026.04.02 21:30:00,-0.025945304,0,0,0,flat,ok
2026.04.02 21:35:00,-0.162650064,0,0,0,flat,ok
2026.04.02 21:40:00,0.129096627,0,0,0,flat,ok
2026.04.02 21:45:00,-0.113044940,0,0,0,flat,ok
2026.04.02 21:50:00,-0.085620485,0,0,0,flat,ok
2026.04.02 21:55:00,-0.191974610,0,0,0,flat,ok
2026.04.02 22:00:00,-0.128690869,0,0,0,flat,ok
2026.04.02 22:05:00,-0.070023194,0,0,0,flat,ok
2026.04.02 22:10:00,-0.199252412,0,0,0,flat,ok
2026.04.02 22:15:00,-0.138201699,0,0,0,flat,ok
2026.04.02 22:20:00,-0.097119458,0,0,0,flat,ok
2026.04.02 22:25:00,-0.122892290,0,0,0,flat,ok
2026.04.02 22:30:00,-0.191171497,0,0,0,flat,ok
2026.04.02 22:35:00,-0.075987473,0,0,0,flat,ok
2026.04.02 22:40:00,-0.213831842,0,0,0,flat,ok
2026.04.02 22:45:00,-0.125759602,0,0,0,flat,ok
2026.04.02 22:50:00,0.424309671,1,0,0,flat,ok
2026.04.02 22:55:00,0.162243977,0,0,0,flat,ok
2026.04.02 23:00:00,-0.221222669,0,0,0,flat,ok
2026.04.02 23:05:00,-0.353296250,-1,0,0,flat,ok
2026.04.02 23:10:00,-0.222676858,0,0,0,flat,ok
2026.04.02 23:15:00,-0.387339443,-1,0,0,flat,ok
2026.04.02 23:20:00,-0.350822002,-1,0,0,flat,ok
2026.04.02 23:25:00,-0.190715894,0,0,0,flat,ok
2026.04.02 23:30:00,-0.329876512,-1,0,0,flat,ok
2026.04.02 23:35:00,-0.359943181,-1,0,0,flat,ok
2026.04.02 23:40:00,-0.306505769,-1,0,0,flat,ok
2026.04.02 23:45:00,-0.459267795,-1,0,0,flat,ok
2026.04.02 23:50:00,-0.400626749,-1,0,0,flat,ok
