fold_id,signal_index,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_005,210460,2025-04-23 14:25:00,2025-04-23 14:25:00,-1,1.355477,18775.12,18760.098217,18785.703529,18760.098217,13.621783,1,target,16.38,8.25,1.4
rw_005,210652,2025-04-24 07:25:00,2025-04-24 07:30:00,1,1.511012,18614.96,18605.600454,18605.600454,18628.244517,-10.759546,2,stop,4.88,25.75,1.4
rw_005,210655,2025-04-24 07:40:00,2025-04-24 07:40:00,1,1.510801,18619.59,18632.94565,18610.180338,18632.94565,11.95565,1,target,26.0,0.38,1.4
rw_005,210658,2025-04-24 07:55:00,2025-04-24 08:05:00,-1,1.364398,18639.09,18648.433529,18648.433529,18625.828217,-10.743529,3,stop,4.75,18.87,1.4
rw_005,210991,2025-04-25 12:40:00,2025-04-25 12:50:00,-1,1.360196,19262.45,19276.249908,19276.249908,19242.863033,-15.199908,3,stop,16.88,14.0,1.4
rw_005,211021,2025-04-25 15:10:00,2025-04-25 15:15:00,1,1.562438,19138.82,19162.508683,19122.130246,19162.508683,22.288683,2,target,25.38,8.25,1.4
rw_005,211087,2025-04-25 20:40:00,2025-04-25 20:40:00,-1,1.593596,19331.17,19355.34535,19355.34535,19296.8566,-25.37535,1,stop,23.0,38.75,1.2
rw_005,211210,2025-04-28 07:55:00,2025-04-28 07:55:00,-1,1.412085,19302.22,19293.078267,19308.660767,19293.078267,7.741733,1,target,10.0,0.88,1.4
rw_005,211270,2025-04-28 12:55:00,2025-04-28 12:55:00,-1,1.520227,19414.6,19401.794533,19423.622033,19401.794533,11.405467,1,target,12.88,2.25,1.4
rw_005,211285,2025-04-28 14:10:00,2025-04-28 14:10:00,1,1.703833,19382.1,19372.564658,19372.564658,19395.634033,-10.935342,1,stop,4.0,13.88,1.4
rw_005,211483,2025-04-29 07:40:00,2025-04-29 07:45:00,-1,1.527953,19468.78,19456.975717,19477.096654,19456.975717,10.404283,2,target,23.25,0.0,1.4
rw_005,211489,2025-04-29 08:10:00,2025-04-29 08:10:00,1,1.705831,19457.65,19449.567267,19449.567267,19469.122267,-9.482733,1,stop,1.38,11.5,1.4
rw_005,211519,2025-04-29 10:40:00,2025-04-29 10:40:00,-1,1.618922,19472.78,19480.620417,19480.620417,19461.651667,-9.240417,1,stop,4.38,18.75,1.4
rw_005,211819,2025-04-30 12:40:00,2025-04-30 12:45:00,-1,1.500254,19496.93,19485.619983,19504.898421,19485.619983,9.910017,2,target,15.75,7.38,1.4
rw_005,211903,2025-04-30 19:40:00,2025-04-30 20:00:00,1,1.774971,19317.66,19323.53,19288.774717,19358.658467,4.67,5,early_giveback,25.75,25.63,1.2
rw_005,211909,2025-04-30 20:10:00,2025-04-30 20:10:00,-1,1.588705,19281.91,19242.0251,19310.010725,19242.0251,38.6849,1,target,53.88,0.0,1.2
rw_006,212016,2025-05-01 06:05:00,2025-05-01 06:20:00,1,1.634324,19818.89,19831.3156,19810.1356,19831.3156,11.0256,4,target,17.38,6.12,1.4
rw_006,212022,2025-05-01 06:35:00,2025-05-01 06:35:00,-1,1.579555,19833.89,19842.148787,19842.148787,19822.16785,-9.658787,1,stop,1.37,22.13,1.4
rw_006,212034,2025-05-01 07:35:00,2025-05-01 07:45:00,1,1.488864,19838.52,19831.126887,19831.126887,19849.01345,-8.793113,3,stop,0.25,8.25,1.4
rw_006,212043,2025-05-01 08:20:00,2025-05-01 08:20:00,-1,1.685585,19831.14,19822.15905,19837.467487,19822.15905,7.58095,1,target,11.75,3.0,1.4
rw_006,212115,2025-05-01 14:20:00,2025-05-01 14:20:00,-1,1.571234,19890.27,19876.66025,19899.858688,19876.66025,12.20975,1,target,16.0,2.87,1.4
rw_006,212193,2025-05-01 20:50:00,2025-05-01 21:05:00,1,1.370083,19868.99,19900.855717,19846.539154,19900.855717,30.665717,4,target,58.38,15.87,1.2
rw_006,212580,2025-05-05 07:05:00,2025-05-05 07:05:00,-1,1.369236,19956.71,19943.5474,19965.98365,19943.5474,11.7626,1,target,30.0,2.38,1.4
rw_006,212661,2025-05-05 13:50:00,2025-05-05 13:50:00,1,1.489661,19900.21,19914.58315,19890.083462,19914.58315,12.97315,1,target,14.38,1.62,1.4
rw_006,212667,2025-05-05 14:20:00,2025-05-05 14:30:00,-1,1.489004,19911.34,19897.129283,19921.352096,19897.129283,12.810717,3,target,20.25,4.25,1.4
rw_006,212865,2025-05-06 07:50:00,2025-05-06 08:00:00,1,1.452039,19871.51,19864.882329,19864.882329,19880.917017,-8.027671,3,stop,8.25,7.25,1.4
rw_006,212922,2025-05-06 12:35:00,2025-05-06 12:35:00,1,1.582486,19758.38,19747.825662,19747.825662,19773.36035,-11.954338,1,stop,5.38,18.87,1.4
rw_006,212946,2025-05-06 14:35:00,2025-05-06 14:35:00,1,1.419497,19756.13,19771.788867,19745.097617,19771.788867,14.258867,1,target,23.75,0.25,1.4
rw_006,212970,2025-05-06 16:35:00,2025-05-06 16:35:00,1,1.827782,19741.98,19731.349325,19731.349325,19757.0687,-11.830675,1,stop,27.38,16.0,1.2
rw_006,213123,2025-05-07 06:20:00,2025-05-07 06:35:00,-1,1.688428,19911.85,19923.416617,19923.416617,19895.432867,-12.966617,4,stop,10.75,15.5,1.4
rw_006,213150,2025-05-07 08:35:00,2025-05-07 08:35:00,1,1.634353,19917.35,19908.2515,19908.2515,19930.264,-10.4985,1,stop,0.5,23.75,1.4
rw_006,213186,2025-05-07 11:35:00,2025-05-07 11:35:00,1,1.426038,19920.48,19911.581967,19911.581967,19933.109467,-10.298033,1,stop,0.25,13.88,1.4
rw_006,213225,2025-05-07 14:50:00,2025-05-07 15:05:00,1,1.499166,19899.73,19890.732896,19890.732896,19912.500083,-10.397104,4,stop,9.37,60.88,1.4
rw_006,213291,2025-05-07 20:20:00,2025-05-07 20:35:00,-1,1.598745,19809.2,19779.96585,19829.796787,19779.96585,28.03415,4,target,42.62,12.13,1.2
rw_006,213297,2025-05-07 20:50:00,2025-05-07 20:50:00,1,1.750897,19786.58,19766.783788,19766.783788,19814.67785,-20.996213,1,stop,5.0,69.88,1.2
rw_006,213504,2025-05-08 15:05:00,2025-05-08 15:10:00,1,1.713079,20124.56,20116.869675,20116.869675,20135.4753,-9.090325,2,stop,5.63,11.75,1.4
rw_006,213564,2025-05-08 20:05:00,2025-05-08 20:20:00,-1,1.366112,20225.16,20220.91,20248.092379,20192.610817,3.05,4,early_giveback,29.62,7.75,1.2
rw_006,213687,2025-05-09 07:20:00,2025-05-09 07:35:00,-1,1.635946,20090.5,20098.67625,20098.67625,20078.895,-9.57625,4,stop,6.75,8.62,1.4
rw_006,213702,2025-05-09 08:35:00,2025-05-09 08:35:00,1,1.448178,20092.37,20084.989804,20084.989804,20102.845117,-8.780196,1,stop,3.25,13.37,1.4
rw_006,213828,2025-05-09 19:05:00,2025-05-09 19:05:00,-1,1.495716,20022.1,20040.025233,20040.025233,19996.657733,-18.995233,1,stop,11.38,19.37,1.07
rw_006,213951,2025-05-12 06:20:00,2025-05-12 06:30:00,-1,1.386915,20447.75,20434.01375,20457.427812,20434.01375,12.33625,3,target,14.88,6.37,1.4
rw_006,214062,2025-05-12 15:35:00,2025-05-12 15:35:00,-1,1.700335,20862.25,20842.884133,20875.894133,20842.884133,17.965867,1,target,25.0,1.75,1.4
rw_006,214119,2025-05-12 20:20:00,2025-05-12 20:35:00,-1,1.44181,20830.72,20824.72,20852.174583,20800.268333,4.8,4,early_giveback,27.62,5.0,1.2
rw_006,214257,2025-05-13 08:50:00,2025-05-13 09:00:00,-1,1.37667,20780.96,20787.603687,20787.603687,20771.53025,-8.043687,3,stop,4.25,19.25,1.4
rw_006,214308,2025-05-13 13:05:00,2025-05-13 13:10:00,-1,1.691702,20785.46,20793.825221,20793.825221,20773.586783,-9.765221,2,stop,3.88,20.0,1.4
rw_006,214317,2025-05-13 13:50:00,2025-05-13 13:50:00,-1,1.376303,20819.21,20827.980287,20827.980287,20806.76185,-10.170287,1,stop,5.38,11.12,1.4
rw_006,214506,2025-05-14 06:35:00,2025-05-14 06:45:00,-1,1.509497,21216.93,21208.107267,21223.146017,21208.107267,7.422733,3,target,11.0,1.75,1.4
rw_006,214521,2025-05-14 07:50:00,2025-05-14 08:05:00,-1,1.388345,21233.55,21236.68,21238.918813,21225.92975,-4.53,4,early_giveback,7.37,4.75,1.4
rw_006,214593,2025-05-14 13:50:00,2025-05-14 14:00:00,-1,1.831771,21213.93,21223.329975,21223.329975,21200.5881,-10.799975,3,stop,4.75,40.5,1.4
rw_006,214602,2025-05-14 14:35:00,2025-05-14 14:35:00,-1,1.572516,21283.05,21292.416004,21292.416004,21269.756317,-10.766004,1,stop,1.0,10.13,1.4
rw_006,214653,2025-05-14 18:50:00,2025-05-14 19:00:00,-1,1.478324,21292.15,21308.737971,21308.737971,21268.605783,-17.787971,3,stop,7.75,17.88,1.2
rw_006,214860,2025-05-15 13:05:00,2025-05-15 13:10:00,-1,1.445878,21162.79,21148.235717,21173.044154,21148.235717,13.154283,2,target,15.25,8.5,1.4
rw_006,214875,2025-05-15 14:20:00,2025-05-15 14:20:00,-1,1.664168,21189.17,21199.666471,21199.666471,21174.271783,-11.896471,1,stop,1.13,11.75,1.4
rw_006,214878,2025-05-15 14:35:00,2025-05-15 14:45:00,-1,1.361207,21213.92,21198.964583,21224.456771,21198.964583,13.555417,3,target,21.13,5.75,1.4
rw_006,214890,2025-05-15 15:35:00,2025-05-15 15:35:00,1,1.462116,21244.04,21234.454154,21234.454154,21257.645717,-10.985846,1,stop,1.0,24.5,1.4
rw_006,214929,2025-05-15 18:50:00,2025-05-15 19:05:00,-1,1.429141,21357.64,21375.448467,21375.448467,21332.363467,-19.008467,4,stop,19.75,26.5,1.2
rw_006,214950,2025-05-15 20:35:00,2025-05-15 20:50:00,-1,1.447194,21414.14,21407.39,21431.518729,21389.473417,5.55,4,early_giveback,14.0,16.75,1.2
rw_006,215067,2025-05-16 07:20:00,2025-05-16 07:35:00,-1,1.504886,21329.8,21331.05,21335.87755,21321.1738,-2.65,4,early_giveback,5.5,4.5,1.4
rw_006,215079,2025-05-16 08:20:00,2025-05-16 08:30:00,1,1.544475,21318.67,21313.711679,21313.711679,21325.707617,-6.358321,3,stop,6.63,10.87,1.4
rw_006,215088,2025-05-16 09:05:00,2025-05-16 09:05:00,1,1.537664,21323.05,21318.448696,21318.448696,21329.580883,-6.001304,1,stop,0.0,8.25,1.4
rw_006,215154,2025-05-16 14:35:00,2025-05-16 14:45:00,-1,1.601651,21385.3,21392.952092,21392.952092,21374.438967,-9.052092,3,stop,0.63,13.25,1.4
rw_006,215166,2025-05-16 15:35:00,2025-05-16 15:35:00,-1,1.499354,21390.05,21379.869867,21397.222367,21379.869867,8.780133,1,target,14.75,2.87,1.4
rw_006,215340,2025-05-19 07:05:00,2025-05-19 07:10:00,1,1.590363,21150.36,21140.870125,21140.870125,21163.8295,-10.889875,2,stop,4.75,9.63,1.4
rw_006,215409,2025-05-19 12:50:00,2025-05-19 13:05:00,-1,1.874775,21085.73,21069.6051,21097.090725,21069.6051,14.7249,4,target,21.37,9.75,1.4
rw_006,215439,2025-05-19 15:20:00,2025-05-19 15:30:00,-1,1.538272,21108.36,21093.922133,21118.532133,21093.922133,13.037867,3,target,15.75,6.25,1.4
rw_006,215448,2025-05-19 16:05:00,2025-05-19 16:10:00,-1,1.597194,21127.61,21137.242733,21137.242733,21113.937733,-11.032733,2,stop,39.63,13.62,1.4
rw_006,215499,2025-05-19 20:20:00,2025-05-19 20:25:00,-1,1.712634,21447.83,21466.843463,21466.843463,21420.84315,-20.213462,2,stop,2.5,24.0,1.2
rw_006,215634,2025-05-20 08:35:00,2025-05-20 08:40:00,-1,1.47179,21401.05,21391.9134,21407.48715,21391.9134,7.7366,2,target,13.12,6.13,1.4
rw_006,215721,2025-05-20 15:50:00,2025-05-20 15:50:00,1,1.367604,21368.3,21360.777075,21360.777075,21378.9777,-8.922925,1,stop,1.13,9.87,1.4
rw_006,215883,2025-05-21 06:20:00,2025-05-21 06:35:00,-1,1.437083,21311.01,21312.14,21318.056042,21301.009167,-2.53,4,early_giveback,6.0,5.88,1.4
rw_006,215898,2025-05-21 07:35:00,2025-05-21 07:35:00,1,1.505513,21298.39,21291.739337,21291.739337,21307.82965,-8.050663,1,stop,0.75,7.13,1.4
rw_006,215910,2025-05-21 08:35:00,2025-05-21 08:40:00,-1,1.601123,21300.89,21292.408267,21306.865767,21292.408267,7.081733,2,target,16.25,3.0,1.4
rw_006,215961,2025-05-21 12:50:00,2025-05-21 12:55:00,1,1.551424,21213.64,21204.126875,21204.126875,21227.1425,-10.913125,2,stop,5.37,12.13,1.4
rw_006,215982,2025-05-21 14:35:00,2025-05-21 14:40:00,-1,1.625555,21260.39,21269.803537,21269.803537,21247.02885,-10.813538,2,stop,1.0,25.87,1.4
rw_006,215985,2025-05-21 14:50:00,2025-05-21 14:50:00,-1,1.354152,21273.39,21282.719321,21282.719321,21260.148383,-10.729321,1,stop,2.0,11.37,1.4
rw_006,216006,2025-05-21 16:35:00,2025-05-21 16:35:00,1,1.785497,21253.11,21268.482317,21242.279504,21268.482317,14.172317,1,target,22.38,5.37,1.2
rw_006,216252,2025-05-22 14:05:00,2025-05-22 14:05:00,1,1.449989,21152.53,21166.852733,21142.438983,21166.852733,12.922733,1,target,26.12,3.25,1.4
rw_006,216333,2025-05-22 20:50:00,2025-05-22 20:55:00,-1,1.426265,21212.75,21235.26995,21235.26995,21180.7862,-23.71995,2,stop,7.75,33.0,1.2
rw_006,216438,2025-05-23 06:35:00,2025-05-23 06:50:00,-1,1.40869,21125.75,21133.138333,21133.138333,21115.263333,-8.788333,4,stop,9.37,9.75,1.4
rw_006,216456,2025-05-23 08:05:00,2025-05-23 08:10:00,1,1.517425,21100.13,21109.422617,21093.582929,21109.422617,7.892617,2,target,10.75,1.5,1.4
rw_006,216462,2025-05-23 08:35:00,2025-05-23 08:35:00,-1,1.72346,21106.0,21097.5322,21111.96595,21097.5322,7.0678,1,target,10.75,0.13,1.4
rw_006,216507,2025-05-23 12:20:00,2025-05-23 12:20:00,1,1.532404,21127.38,21117.750238,21117.750238,21141.04805,-11.029763,1,stop,0.87,35.88,1.4
rw_006,216606,2025-05-23 20:35:00,2025-05-23 20:50:00,-1,1.745164,20977.1,21001.273154,21001.273154,20942.789717,-25.373154,4,stop,20.87,33.25,1.2
rw_006,216708,2025-05-26 06:05:00,2025-05-26 06:10:00,1,1.507739,21149.54,21163.0546,21140.01835,21163.0546,12.1146,2,target,15.62,0.63,1.4
rw_006,216735,2025-05-26 08:20:00,2025-05-26 08:25:00,1,1.483225,21159.29,21153.408008,21153.408008,21167.638633,-7.281992,2,stop,2.87,17.13,1.4
rw_006,216738,2025-05-26 08:35:00,2025-05-26 08:35:00,1,1.540109,21152.54,21160.881667,21146.662917,21160.881667,6.941667,1,target,8.5,1.0,1.4
rw_006,216780,2025-05-26 12:05:00,2025-05-26 12:20:00,1,1.612585,21201.41,21206.16,21192.233225,21214.4351,3.35,4,early_giveback,7.38,6.5,1.4
rw_006,216828,2025-05-26 16:05:00,2025-05-26 16:05:00,1,1.417069,21220.16,21214.859,21214.859,21227.684,-6.701,1,stop,2.13,6.5,1.4
rw_006,217011,2025-05-27 12:20:00,2025-05-27 12:25:00,-1,1.518679,21282.1,21269.4643,21291.002425,21269.4643,11.2357,2,target,20.87,0.63,1.4
rw_006,217281,2025-05-28 11:50:00,2025-05-28 11:50:00,-1,1.451056,21377.99,21368.894833,21384.397958,21368.894833,7.695167,1,target,10.12,3.38,1.4
rw_006,217293,2025-05-28 12:50:00,2025-05-28 12:55:00,1,1.415917,21370.62,21380.39295,21363.734512,21380.39295,8.37295,2,target,10.75,3.5,1.4
rw_006,217329,2025-05-28 15:50:00,2025-05-28 15:50:00,-1,1.685675,21465.12,21454.0496,21472.9196,21454.0496,9.6704,1,target,11.88,5.62,1.4
rw_006,217368,2025-05-28 19:05:00,2025-05-28 19:20:00,1,1.393978,21414.47,21413.72,21401.255088,21433.22665,-1.95,4,early_giveback,13.12,3.88,1.2
rw_006,217614,2025-05-29 16:35:00,2025-05-29 16:35:00,-1,1.514817,21563.13,21543.7249,21576.801775,21543.7249,18.2051,1,target,48.25,3.0,1.2
rw_006,217785,2025-05-30 07:50:00,2025-05-30 08:00:00,1,1.4175,21293.93,21305.803217,21285.564779,21305.803217,10.473217,3,target,27.0,3.13,1.4
rw_006,217851,2025-05-30 13:20:00,2025-05-30 13:30:00,1,1.435686,21319.68,21334.595083,21309.171646,21334.595083,13.515083,3,target,24.25,1.5,1.4
rw_006,218139,2025-06-02 14:20:00,2025-06-02 14:30:00,-1,1.488669,21235.07,21247.072683,21247.072683,21218.033933,-13.402683,3,stop,7.75,18.25,1.4
rw_006,218196,2025-06-02 19:05:00,2025-06-02 19:40:00,-1,1.355281,21384.42,21369.17,21406.287658,21353.382033,14.05,8,max_hold,20.38,19.5,1.2
rw_006,218322,2025-06-03 06:35:00,2025-06-03 06:35:00,1,1.616693,21417.0,21426.558817,21410.265379,21426.558817,8.158817,1,target,10.0,0.0,1.4
rw_006,218328,2025-06-03 07:05:00,2025-06-03 07:20:00,-1,1.481475,21422.75,21421.5,21428.925588,21413.98465,-0.15,4,early_giveback,5.25,2.87,1.4
rw_006,218409,2025-06-03 13:50:00,2025-06-03 13:50:00,-1,1.709831,21427.5,21436.767321,21436.767321,21414.346383,-10.667321,1,stop,1.5,9.87,1.4
rw_006,218412,2025-06-03 14:05:00,2025-06-03 14:05:00,-1,1.41361,21454.5,21464.032113,21464.032113,21440.97055,-10.932113,1,stop,4.0,19.12,1.4
rw_006,218415,2025-06-03 14:20:00,2025-06-03 14:20:00,-1,1.428183,21466.12,21475.781279,21475.781279,21452.407217,-11.061279,1,stop,1.37,11.25,1.4
rw_006,218421,2025-06-03 14:50:00,2025-06-03 14:50:00,-1,1.440278,21478.75,21487.151904,21487.151904,21466.824717,-9.801904,1,stop,3.38,15.62,1.4
rw_006,218607,2025-06-04 07:20:00,2025-06-04 07:35:00,-1,1.558042,21656.64,21648.940367,21662.064742,21648.940367,6.299633,4,target,11.0,3.13,1.4
rw_006,218673,2025-06-04 12:50:00,2025-06-04 13:00:00,-1,1.380575,21705.14,21711.965942,21711.965942,21695.451567,-8.225942,3,stop,6.5,6.88,1.4
rw_006,218688,2025-06-04 14:05:00,2025-06-04 14:05:00,-1,1.625838,21706.77,21713.704054,21713.704054,21696.928117,-8.334054,1,stop,4.25,11.25,1.4
rw_006,218703,2025-06-04 15:20:00,2025-06-04 15:20:00,-1,1.552934,21670.52,21661.11995,21677.142762,21661.11995,8.00005,1,target,43.13,2.75,1.4
rw_006,218751,2025-06-04 19:20:00,2025-06-04 19:25:00,1,1.472248,21705.99,21689.05315,21689.05315,21730.0294,-18.13685,2,stop,0.5,20.5,1.2
rw_006,218961,2025-06-05 13:50:00,2025-06-05 13:55:00,1,1.640754,21732.18,21744.147267,21723.748517,21744.147267,10.567267,2,target,14.87,2.38,1.4
rw_006,218970,2025-06-05 14:35:00,2025-06-05 14:35:00,1,1.810774,21737.05,21728.736187,21728.736187,21748.85025,-9.713813,1,stop,0.13,12.62,1.4
rw_006,219153,2025-06-06 06:50:00,2025-06-06 06:50:00,-1,1.416812,21576.89,21584.20755,21584.20755,21566.5038,-8.71755,1,stop,2.0,8.0,1.4
rw_006,219240,2025-06-06 14:05:00,2025-06-06 14:15:00,1,1.413082,21627.89,21638.8878,21620.14155,21638.8878,9.5978,3,target,11.75,5.88,1.4
rw_006,219309,2025-06-06 19:50:00,2025-06-06 19:50:00,1,1.564743,21740.61,21722.976038,21722.976038,21765.63885,-18.833963,1,stop,1.75,29.62,1.2
rw_006,219435,2025-06-09 07:20:00,2025-06-09 07:20:00,-1,1.589788,21722.03,21714.844433,21727.092558,21714.844433,5.785567,1,target,8.25,0.88,1.4
rw_006,219537,2025-06-09 15:50:00,2025-06-09 15:55:00,-1,1.366933,21781.03,21771.270067,21787.906317,21771.270067,8.359933,2,target,11.62,2.13,1.4
rw_006,219714,2025-06-10 07:35:00,2025-06-10 07:50:00,1,1.391095,21893.22,21897.22,21887.141417,21901.847667,2.6,4,early_giveback,8.25,4.12,1.4
rw_006,219747,2025-06-10 10:20:00,2025-06-10 10:20:00,1,1.705494,21797.97,21788.405983,21788.405983,21811.544733,-10.964017,1,stop,4.38,11.0,1.4
rw_006,219795,2025-06-10 14:20:00,2025-06-10 14:30:00,1,1.625181,21796.47,21810.937567,21786.276942,21810.937567,13.067567,3,target,30.63,7.62,1.4
rw_006,219867,2025-06-10 20:20:00,2025-06-10 20:30:00,-1,1.463342,21885.82,21865.461017,21900.163829,21865.461017,19.158983,3,target,25.62,9.0,1.2
rw_006,219996,2025-06-11 08:05:00,2025-06-11 08:05:00,1,1.401026,21860.34,21867.8387,21855.056825,21867.8387,6.0987,1,target,8.62,1.13,1.4
rw_006,220056,2025-06-11 13:05:00,2025-06-11 13:15:00,1,1.60011,21905.09,21915.016033,21898.096658,21915.016033,8.526033,3,target,10.37,1.63,1.4
rw_006,220074,2025-06-11 14:35:00,2025-06-11 14:35:00,1,1.450919,21902.09,21895.31805,21895.31805,21911.7018,-8.17195,1,stop,0.12,12.0,1.4
rw_006,220542,2025-06-13 07:35:00,2025-06-13 08:00:00,1,1.453298,21529.88,21511.857892,21511.857892,21555.459767,-19.422108,6,stop,8.87,23.13,1.4
rw_006,220563,2025-06-13 09:20:00,2025-06-13 09:25:00,-1,1.390239,21561.75,21574.427967,21574.427967,21543.755467,-14.077967,2,stop,10.0,14.0,1.4
rw_006,220632,2025-06-13 15:05:00,2025-06-13 15:15:00,-1,1.499465,21652.88,21666.612096,21666.612096,21633.389283,-15.132096,3,stop,9.0,16.0,1.4
rw_006,220875,2025-06-16 12:20:00,2025-06-16 12:30:00,1,1.495637,21745.99,21736.615988,21736.615988,21759.29505,-10.774013,3,stop,9.88,10.37,1.4
rw_006,220896,2025-06-16 14:05:00,2025-06-16 14:10:00,-1,1.597226,21756.74,21744.730017,21765.201579,21744.730017,10.609983,2,target,13.37,4.38,1.4
rw_006,220914,2025-06-16 15:35:00,2025-06-16 15:40:00,-1,1.40199,21809.49,21817.087713,21817.087713,21798.70615,-8.997712,2,stop,4.62,12.38,1.4
rw_006,220926,2025-06-16 16:35:00,2025-06-16 16:35:00,1,1.748424,21840.47,21833.044983,21833.044983,21851.008733,-8.625017,1,stop,23.12,21.0,1.2
rw_006,221076,2025-06-17 06:05:00,2025-06-17 06:05:00,-1,1.827217,21830.67,21844.500004,21844.500004,21811.040317,-15.230004,1,stop,5.5,27.25,1.4
rw_006,221079,2025-06-17 06:20:00,2025-06-17 06:35:00,-1,1.569631,21843.8,21858.132075,21858.132075,21823.4577,-15.732075,4,stop,14.0,14.75,1.4
rw_006,221169,2025-06-17 13:50:00,2025-06-17 13:50:00,1,1.646572,21785.3,21800.937783,21774.282471,21800.937783,14.237783,1,target,17.87,1.88,1.4
rw_006,221187,2025-06-17 15:20:00,2025-06-17 15:20:00,-1,1.438898,21845.55,21855.229492,21855.229492,21831.811367,-11.079492,1,stop,3.13,12.62,1.4
rw_006,221223,2025-06-17 18:20:00,2025-06-17 18:25:00,-1,1.426603,21883.15,21863.496483,21896.996796,21863.496483,18.453517,2,target,28.63,1.12,1.2
rw_006,221430,2025-06-18 12:35:00,2025-06-18 12:50:00,-1,1.428402,21806.59,21814.336771,21814.336771,21795.594583,-9.146771,4,stop,5.0,10.25,1.4
rw_006,221472,2025-06-18 16:05:00,2025-06-18 16:20:00,1,1.369535,21770.46,21783.7084,21761.1259,21783.7084,11.8484,4,target,15.13,2.62,1.4
rw_006,221664,2025-06-19 09:05:00,2025-06-19 09:05:00,1,1.754244,21643.86,21638.201338,21638.201338,21651.89165,-7.058662,1,stop,1.25,24.12,1.4
rw_006,221721,2025-06-19 13:50:00,2025-06-19 13:50:00,-1,1.404927,21602.74,21612.075521,21612.075521,21589.489583,-10.735521,1,stop,0.0,18.25,1.4
rw_006,221724,2025-06-19 14:05:00,2025-06-19 14:05:00,-1,1.356447,21609.74,21596.881367,21618.799492,21596.881367,11.458633,1,target,23.75,2.25,1.4
rw_006,221727,2025-06-19 14:20:00,2025-06-19 14:35:00,1,1.575862,21580.74,21584.99,21571.614246,21593.692683,2.85,4,early_giveback,8.25,4.63,1.4
rw_006,221784,2025-06-19 19:05:00,2025-06-19 19:20:00,1,1.642423,21475.71,21495.502667,21461.765167,21495.502667,18.592667,4,target,29.75,0.37,1.2
rw_006,222015,2025-06-20 19:20:00,2025-06-20 19:20:00,1,1.379984,21638.76,21617.993875,21617.993875,21668.2345,-21.966125,1,stop,5.0,21.38,1.2
rw_006,222033,2025-06-20 20:50:00,2025-06-20 20:55:00,1,1.378167,21579.01,21611.1245,21556.383875,21611.1245,30.9145,2,target,35.25,0.75,1.2
rw_006,222237,2025-06-23 14:50:00,2025-06-23 14:55:00,1,1.432626,21586.43,21601.305483,21575.949546,21601.305483,13.475483,2,target,25.75,10.0,1.4
rw_006,222285,2025-06-23 18:50:00,2025-06-23 19:00:00,1,1.370221,21733.15,21716.104392,21716.104392,21757.343767,-18.245608,3,stop,15.88,34.25,1.2
rw_006,222441,2025-06-24 08:50:00,2025-06-24 08:50:00,-1,1.460885,22079.44,22070.369033,22085.830908,22070.369033,7.670967,1,target,9.12,0.38,1.4
rw_006,222489,2025-06-24 12:50:00,2025-06-24 13:00:00,-1,1.657179,22112.94,22096.041067,22124.846067,22096.041067,15.498933,3,target,36.75,0.5,1.4
rw_006,222495,2025-06-24 13:20:00,2025-06-24 13:30:00,1,1.502147,22081.32,22069.431758,22069.431758,22098.193633,-13.288242,3,stop,8.87,14.75,1.4
rw_006,222573,2025-06-24 19:50:00,2025-06-24 20:05:00,-1,1.752227,22187.54,22183.04,22199.931863,22169.95155,3.3,4,early_giveback,14.75,9.25,1.2
rw_006,222696,2025-06-25 07:05:00,2025-06-25 07:20:00,1,1.443065,22197.74,22203.944,22193.369,22203.944,4.804,4,target,7.0,0.12,1.4
rw_006,222777,2025-06-25 13:50:00,2025-06-25 13:50:00,-1,1.517476,22229.12,22234.585171,22234.585171,22221.362983,-6.865171,1,stop,2.0,7.0,1.4
rw_006,222792,2025-06-25 15:05:00,2025-06-25 15:05:00,-1,1.404067,22273.62,22279.154792,22279.154792,22265.764167,-6.934792,1,stop,0.13,6.12,1.4
rw_006,223344,2025-06-27 15:05:00,2025-06-27 15:05:00,-1,1.462779,22569.32,22561.963567,22574.502942,22561.963567,5.956433,1,target,8.12,3.0,1.4
rw_006,223593,2025-06-30 12:50:00,2025-06-30 13:00:00,-1,1.770548,22690.51,22682.322333,22696.278583,22682.322333,6.787667,3,target,8.63,0.12,1.4
rw_006,223596,2025-06-30 13:05:00,2025-06-30 13:05:00,1,1.473635,22685.88,22694.328917,22679.927354,22694.328917,7.048917,1,target,12.13,0.37,1.4
rw_006,223602,2025-06-30 13:35:00,2025-06-30 13:50:00,-1,1.408981,22703.01,22694.698767,22708.865642,22694.698767,6.911233,4,target,10.13,5.37,1.4
rw_006,223788,2025-07-01 06:05:00,2025-07-01 06:10:00,1,1.446257,22687.28,22682.256837,22682.256837,22694.40965,-6.423163,2,stop,2.38,6.87,1.4
rw_006,223863,2025-07-01 12:20:00,2025-07-01 12:20:00,1,1.370189,22646.16,22639.513342,22639.513342,22655.593967,-8.046658,1,stop,0.5,6.88,1.4
rw_006,224094,2025-07-02 08:35:00,2025-07-02 08:45:00,1,1.628519,22564.89,22571.950717,22559.915404,22571.950717,5.660717,3,target,7.5,4.13,1.4
