fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,125586,2024-02-08 12:35:00,2024-02-08 12:45:00,-1,0.178592,short|vwap_dislocation_defined|failed_pullback_deep|residual_dislocation_thin|counter_body_turning|adverse_absorption_thin|trend_persistence_with|range_reexpansion_absent|volume_confirmation_absent|day_extreme_alignment_outer|prior_tailwind_against|session_phase_core|spread_high|europe_morning,17749.1,17742.58,17753.84,17742.58,5.12,3,target,9.1,3.35,1.4
rw_001,125593,2024-02-08 13:10:00,2024-02-08 13:15:00,-1,0.12276,short|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_tradeable|counter_body_turning|adverse_absorption_thin|trend_persistence_with|range_reexpansion_absent|volume_confirmation_neutral|day_extreme_alignment_outer|prior_tailwind_against|session_phase_core|spread_high|us_overlap,17742.2,17735.56,17747.03,17735.56,5.24,2,target,8.75,0.95,1.4
rw_001,125614,2024-02-08 14:55:00,2024-02-08 14:55:00,-1,0.141963,short|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_turning|adverse_absorption_thin|trend_persistence_mixed|range_reexpansion_mixed|volume_confirmation_neutral|day_extreme_alignment_deep|prior_tailwind_against|session_phase_core|spread_high|us_overlap,17721.15,17713.78,17726.51,17713.78,6.02,1,target,9.0,0.0,1.35
rw_001,125794,2024-02-09 06:55:00,2024-02-09 06:55:00,1,0.36225,long|vwap_dislocation_defined|failed_pullback_deep|residual_dislocation_tradeable|counter_body_absent|adverse_absorption_heavy|trend_persistence_with|range_reexpansion_absent|volume_confirmation_absent|day_extreme_alignment_outer|prior_tailwind_neutral|session_phase_early|spread_high|early_session,17783.35,17780.81,17780.81,17786.85,-3.94,1,stop,0.0,3.6,1.4
rw_001,125800,2024-02-09 07:25:00,2024-02-09 07:35:00,1,0.336864,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_tradeable|counter_body_turning|adverse_absorption_heavy|trend_persistence_mixed|range_reexpansion_absent|volume_confirmation_absent|day_extreme_alignment_outer|prior_tailwind_neutral|session_phase_early|spread_high|early_session,17786.25,17783.99,17783.99,17789.35,-3.66,3,stop,0.9,4.5,1.4
rw_001,125807,2024-02-09 08:00:00,2024-02-09 08:00:00,-1,0.162256,short|vwap_dislocation_defined|failed_pullback_deep|residual_dislocation_thin|counter_body_turning|adverse_absorption_thin|trend_persistence_with|range_reexpansion_mixed|volume_confirmation_absent|day_extreme_alignment_outer|prior_tailwind_neutral|session_phase_early|spread_high|early_session,17779.55,17781.54,17781.54,17776.82,-3.39,1,stop,0.0,2.3,1.4
rw_001,125813,2024-02-09 08:30:00,2024-02-09 08:30:00,-1,0.159575,short|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_tradeable|counter_body_turning|adverse_absorption_defined|trend_persistence_with|range_reexpansion_mixed|volume_confirmation_active|day_extreme_alignment_outer|prior_tailwind_neutral|session_phase_early|spread_high|europe_morning,17776.5,17778.43,17778.43,17773.84,-3.33,1,stop,0.2,6.15,1.4
rw_001,125859,2024-02-09 12:20:00,2024-02-09 12:55:00,1,0.205553,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_turning|adverse_absorption_thin|trend_persistence_with|range_reexpansion_absent|volume_confirmation_absent|day_extreme_alignment_deep|prior_tailwind_neutral|session_phase_core|spread_high|europe_morning,17831.95,17826.46,17826.46,17839.5,-6.89,8,stop,3.4,6.75,1.4
rw_001,125867,2024-02-09 13:00:00,2024-02-09 13:00:00,1,0.295147,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_turning|adverse_absorption_heavy|trend_persistence_with|range_reexpansion_absent|volume_confirmation_absent|day_extreme_alignment_deep|prior_tailwind_neutral|session_phase_core|spread_high|europe_morning,17829.1,17823.4,17823.4,17836.94,-7.1,1,stop,0.85,14.1,1.4
rw_001,125874,2024-02-09 13:35:00,2024-02-09 13:40:00,1,0.148615,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_turning|adverse_absorption_thin|trend_persistence_with|range_reexpansion_mixed|volume_confirmation_neutral|day_extreme_alignment_deep|prior_tailwind_neutral|session_phase_core|spread_high|us_overlap,17829.8,17837.93,17823.89,17837.93,6.73,2,target,9.05,0.0,1.4
rw_001,125881,2024-02-09 14:10:00,2024-02-09 14:20:00,1,0.071416,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_absent|adverse_absorption_heavy|trend_persistence_with|range_reexpansion_mixed|volume_confirmation_neutral|day_extreme_alignment_deep|prior_tailwind_neutral|session_phase_core|spread_high|us_overlap,17838.75,17846.93,17832.8,17846.93,6.78,3,target,14.95,0.7,1.4
rw_001,126073,2024-02-12 07:15:00,2024-02-12 07:20:00,-1,0.058033,short|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_tradeable|counter_body_turning|adverse_absorption_thin|trend_persistence_with|range_reexpansion_active|volume_confirmation_active|day_extreme_alignment_outer|prior_tailwind_against|session_phase_early|spread_high|early_session,17936.45,17938.37,17938.37,17933.82,-3.32,2,stop,0.65,2.2,1.4
rw_001,126079,2024-02-12 07:45:00,2024-02-12 07:50:00,-1,0.346706,short|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_absent|adverse_absorption_heavy|trend_persistence_with|range_reexpansion_absent|volume_confirmation_neutral|day_extreme_alignment_outer|prior_tailwind_against|session_phase_early|spread_high|early_session,17936.15,17933.66,17937.96,17933.66,1.09,2,target,2.85,0.0,1.4
rw_001,126086,2024-02-12 08:20:00,2024-02-12 08:20:00,-1,0.27207,short|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_tradeable|counter_body_absent|adverse_absorption_defined|trend_persistence_with|range_reexpansion_absent|volume_confirmation_absent|day_extreme_alignment_outer|prior_tailwind_against|session_phase_early|spread_high|europe_morning,17938.65,17936.22,17940.41,17936.22,1.03,1,target,2.8,0.35,1.4
rw_001,126125,2024-02-12 11:35:00,2024-02-12 11:35:00,1,0.0257,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_turning|adverse_absorption_defined|trend_persistence_with|range_reexpansion_mixed|volume_confirmation_neutral|day_extreme_alignment_deep|prior_tailwind_with|session_phase_core|spread_high|europe_morning,17974.1,17970.09,17970.09,17979.61,-5.41,1,stop,0.5,4.5,1.4
rw_001,126131,2024-02-12 12:05:00,2024-02-12 12:05:00,1,0.275743,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_turning|adverse_absorption_defined|trend_persistence_mixed|range_reexpansion_absent|volume_confirmation_absent|day_extreme_alignment_deep|prior_tailwind_with|session_phase_core|spread_high|europe_morning,17970.55,17966.34,17966.34,17976.34,-5.61,1,stop,0.0,9.6,1.4
rw_001,126137,2024-02-12 12:35:00,2024-02-12 12:50:00,1,0.141403,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_tradeable|counter_body_absent|adverse_absorption_defined|trend_persistence_mixed|range_reexpansion_mixed|volume_confirmation_absent|day_extreme_alignment_deep|prior_tailwind_with|session_phase_core|spread_high|europe_morning,17968.35,17963.72,17963.72,17974.72,-6.03,4,stop,0.7,4.75,1.4
rw_001,126146,2024-02-12 13:20:00,2024-02-12 13:35:00,1,0.211028,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_turning|adverse_absorption_thin|trend_persistence_mixed|range_reexpansion_absent|volume_confirmation_absent|day_extreme_alignment_deep|prior_tailwind_with|session_phase_core|spread_high|us_overlap,17971.0,17966.35,17966.35,17977.4,-6.05,4,stop,2.6,10.8,1.4
rw_001,126171,2024-02-12 15:25:00,2024-02-12 15:30:00,1,0.02038,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_thin|counter_body_turning|adverse_absorption_thin|trend_persistence_against|range_reexpansion_mixed|volume_confirmation_neutral|day_extreme_alignment_outer|prior_tailwind_with|session_phase_core|spread_high|us_overlap,17961.9,17957.59,17957.59,17967.82,-5.71,2,stop,3.2,11.6,1.4
rw_001,126349,2024-02-13 07:15:00,2024-02-13 07:15:00,1,0.176009,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_thin|counter_body_turning|adverse_absorption_thin|trend_persistence_with|range_reexpansion_mixed|volume_confirmation_neutral|day_extreme_alignment_outer|prior_tailwind_against|session_phase_early|spread_high|early_session,17856.2,17859.24,17853.99,17859.24,1.64,1,target,3.85,0.2,1.4
rw_001,126360,2024-02-13 08:10:00,2024-02-13 08:10:00,1,0.112082,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_turning|adverse_absorption_thin|trend_persistence_with|range_reexpansion_active|volume_confirmation_active|day_extreme_alignment_deep|prior_tailwind_against|session_phase_early|spread_high|europe_morning,17871.45,17874.64,17869.13,17874.64,1.79,1,target,6.25,1.3,1.4
rw_001,126370,2024-02-13 09:00:00,2024-02-13 09:00:00,1,0.123773,long|vwap_dislocation_extreme|failed_pullback_deep|residual_dislocation_wide|counter_body_absent|adverse_absorption_defined|trend_persistence_with|range_reexpansion_active|volume_confirmation_neutral|day_extreme_alignment_deep|prior_tailwind_against|session_phase_early|spread_high|europe_morning,17876.3,17873.58,17873.58,17880.05,-4.12,1,stop,0.9,3.7,1.4
