fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_006,223291,2025-06-27 10:40:00,2025-06-27 10:45:00,-1,0.267746,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_with_trade|session_pressure_mid|spread_high|europe_morning,22526.07,22531.83,22531.83,22518.15,-7.16,2,stop,5.0,6.0,1.4
rw_006,223333,2025-06-27 14:10:00,2025-06-27 14:20:00,1,0.25624,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_against_trade|session_pressure_mid|spread_high|us_overlap,22544.95,22554.89,22537.72,22554.89,8.54,3,target,13.87,1.13,1.4
rw_006,223361,2025-06-27 16:30:00,2025-06-27 16:30:00,-1,0.298776,short|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_mid|spread_high|us_overlap,22501.45,22509.37,22509.37,22490.56,-9.12,1,stop,20.5,20.47,1.2
rw_006,223372,2025-06-27 17:25:00,2025-06-27 17:25:00,-1,0.49268,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_against|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_with_trade|session_pressure_high|spread_mid|late_session,22582.92,22567.53,22594.11,22567.53,14.19,1,target,16.0,0.0,1.2
rw_006,223389,2025-06-27 18:50:00,2025-06-27 19:00:00,1,0.613649,long|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_against_trade|session_pressure_high|spread_mid|late_session,22613.05,22598.04,22598.04,22633.69,-16.21,3,stop,0.62,22.63,1.2
rw_006,223397,2025-06-27 19:30:00,2025-06-27 19:40:00,1,0.26895,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_mixed|body_follow_flat|shadow_settlement_strong|range_release_mid|volume_confirmation_mixed|prior_shadow_against_trade|session_pressure_mid|spread_mid|late_session,22591.05,22575.77,22575.77,22612.06,-16.48,3,stop,2.37,23.5,1.2
rw_006,223405,2025-06-27 20:10:00,2025-06-27 20:20:00,1,0.321601,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_mid|volume_confirmation_with|prior_shadow_against_trade|session_pressure_high|spread_mid|late_session,22583.67,22568.62,22568.62,22604.36,-16.25,3,stop,8.63,22.75,1.2
rw_006,223415,2025-06-27 21:00:00,2025-06-27 21:00:00,1,0.477437,long|favorable_shadow_high|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_against|shadow_settlement_strong|range_release_mid|volume_confirmation_with|prior_shadow_against_trade|session_pressure_high|spread_mid|late_session,22530.42,22514.83,22514.83,22551.85,-16.79,1,stop,3.38,15.75,1.2
rw_006,223572,2025-06-30 11:05:00,2025-06-30 11:10:00,1,0.292423,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_with|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_with_trade|session_pressure_mid|spread_high|europe_morning,22679.26,22687.32,22673.4,22687.32,6.66,2,target,10.62,4.0,1.4
rw_006,223623,2025-06-30 15:20:00,2025-06-30 15:20:00,1,0.232335,long|favorable_shadow_mid|adverse_shadow_low|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_mid|volume_confirmation_with|prior_shadow_with_trade|session_pressure_mid|spread_high|us_overlap,22696.38,22689.49,22689.49,22705.85,-8.29,1,stop,1.88,11.87,1.4
