fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,138139,2024-04-15 06:10:00,2024-04-15 06:30:00,1,0.874464,long|cost_slippage_portability_hardening|low_cost_stable,18040.2,18051.86,18031.72,18051.86,10.26,5,target,13.95,5.1,1.4
rw_001,138147,2024-04-15 06:50:00,2024-04-15 07:40:00,1,0.326849,long|cost_slippage_portability_hardening|low_cost_stable,18058.15,18063.55,18050.17,18069.12,4.0,11,max_hold,6.0,7.45,1.4
rw_001,138276,2024-04-15 17:35:00,2024-04-15 17:35:00,-1,0.324506,short|cost_slippage_portability_hardening|low_cost_stable,18046.9,18062.51,18062.51,18025.43,-15.96,1,stop,33.65,17.65,0.35
rw_001,138312,2024-04-15 20:35:00,2024-04-15 20:40:00,-1,-0.553907,short|cost_slippage_portability_hardening|low_cost_stable,17754.1,17718.87,17779.72,17718.87,35.23,2,target,45.1,20.55,0.0
rw_001,138417,2024-04-16 06:20:00,2024-04-16 06:45:00,-1,1.124473,short|cost_slippage_portability_hardening|low_cost_stable,17662.15,17671.78,17671.78,17648.91,-11.03,6,stop,9.15,14.7,1.4
rw_001,138426,2024-04-16 07:05:00,2024-04-16 07:30:00,-1,1.0152,short|cost_slippage_portability_hardening|low_cost_stable,17670.7,17657.38,17680.39,17657.38,11.92,6,target,17.2,3.1,1.4
rw_001,138455,2024-04-16 09:30:00,2024-04-16 09:30:00,1,0.748301,long|cost_slippage_portability_hardening|low_cost_stable,17680.5,17671.02,17671.02,17693.54,-10.88,1,stop,0.35,20.35,1.4
rw_001,138492,2024-04-16 12:35:00,2024-04-16 12:50:00,1,0.992733,long|cost_slippage_portability_hardening|low_cost_stable,17675.6,17664.45,17664.45,17690.94,-12.45,4,stop,10.5,27.6,1.3
rw_001,138542,2024-04-16 16:45:00,2024-04-16 16:45:00,1,0.798446,long|cost_slippage_portability_hardening|low_cost_stable,17685.8,17671.29,17671.29,17705.76,-15.11,1,stop,10.55,30.05,0.6
rw_001,138554,2024-04-16 17:45:00,2024-04-16 18:05:00,1,0.795062,long|cost_slippage_portability_hardening|low_cost_stable,17693.0,17717.89,17674.9,17717.89,24.89,5,target,34.05,12.0,0.0
rw_001,138560,2024-04-16 18:15:00,2024-04-16 18:20:00,1,1.07389,long|cost_slippage_portability_hardening|low_cost_stable,17708.15,17734.86,17688.73,17734.86,26.36,2,target,32.85,5.85,0.35
rw_001,138570,2024-04-16 19:05:00,2024-04-16 19:05:00,1,0.879582,long|cost_slippage_portability_hardening|moderate_cost_stable,17702.35,17731.54,17681.12,17731.54,28.49,1,target,32.6,4.6,0.7
rw_001,138715,2024-04-17 08:10:00,2024-04-17 08:30:00,1,0.410553,long|cost_slippage_portability_hardening|moderate_cost_stable,17749.85,17744.76,17744.76,17756.85,-6.39,5,stop,6.8,18.1,1.3
rw_001,138721,2024-04-17 08:40:00,2024-04-17 08:40:00,-1,-0.239953,short|cost_slippage_portability_hardening|moderate_cost_stable,17730.35,17723.37,17735.43,17723.37,5.63,1,target,14.85,0.75,1.35
rw_001,138730,2024-04-17 09:25:00,2024-04-17 09:25:00,-1,0.758194,short|cost_slippage_portability_hardening|low_cost_stable,17656.85,17664.76,17664.76,17645.98,-9.26,1,stop,5.9,8.05,1.35
rw_001,138741,2024-04-17 10:20:00,2024-04-17 10:30:00,-1,1.15028,short|cost_slippage_portability_hardening|low_cost_stable,17686.05,17672.23,17696.1,17672.23,12.42,3,target,15.05,6.55,1.4
rw_001,138747,2024-04-17 10:50:00,2024-04-17 11:00:00,1,0.677585,long|cost_slippage_portability_hardening|low_cost_stable,17711.25,17700.07,17700.07,17726.62,-11.18,3,stop,5.95,12.25,0.0
rw_001,138822,2024-04-17 17:05:00,2024-04-17 17:05:00,-1,-0.971501,short|cost_slippage_portability_hardening|low_cost_stable,17681.75,17694.84,17694.84,17663.75,-13.09,1,stop,2.3,26.4,0.0
rw_001,138828,2024-04-17 17:35:00,2024-04-17 17:45:00,-1,1.138784,short|cost_slippage_portability_hardening|low_cost_stable,17671.0,17686.48,17686.48,17649.71,-15.48,3,stop,17.25,23.55,0.0
rw_001,139029,2024-04-18 11:20:00,2024-04-18 11:20:00,1,0.946536,long|cost_slippage_portability_hardening|low_cost_stable,17560.4,17553.14,17553.14,17570.38,-8.51,1,stop,1.8,14.35,1.25
rw_001,139037,2024-04-18 12:00:00,2024-04-18 12:20:00,1,1.000195,long|cost_slippage_portability_hardening|low_cost_stable,17559.1,17550.82,17550.82,17570.48,-9.63,5,stop,8.5,22.45,1.35
rw_001,139046,2024-04-18 12:45:00,2024-04-18 13:05:00,-1,0.620973,short|cost_slippage_portability_hardening|low_cost_stable,17538.0,17547.17,17547.17,17525.4,-10.57,5,stop,5.4,10.15,1.4
rw_001,139060,2024-04-18 13:55:00,2024-04-18 14:05:00,-1,1.089551,short|cost_slippage_portability_hardening|low_cost_stable,17546.9,17556.68,17556.68,17533.46,-11.18,3,stop,6.1,12.95,1.4
rw_001,139071,2024-04-18 14:50:00,2024-04-18 15:05:00,-1,0.896645,short|cost_slippage_portability_hardening|low_cost_stable,17548.2,17534.53,17558.14,17534.53,12.27,4,target,16.65,3.85,1.4
rw_001,139101,2024-04-18 17:20:00,2024-04-18 17:25:00,-1,1.28273,short|cost_slippage_portability_hardening|low_cost_stable,17486.45,17502.36,17502.36,17464.58,-16.13,2,stop,13.9,19.9,0.22
rw_001,139109,2024-04-18 18:00:00,2024-04-18 18:15:00,1,0.878272,long|cost_slippage_portability_hardening|low_cost_stable,17547.8,17572.61,17529.75,17572.61,24.41,4,target,30.0,17.85,0.4
rw_001,139129,2024-04-18 19:40:00,2024-04-18 19:40:00,1,0.776525,long|cost_slippage_portability_hardening|moderate_cost_stable,17511.5,17490.1,17490.1,17540.92,-22.0,1,stop,3.95,29.0,0.6
rw_001,139254,2024-04-19 07:05:00,2024-04-19 07:35:00,-1,1.102562,short|cost_slippage_portability_hardening|spread_acceleration_stress,17195.75,17221.89,17221.89,17159.81,-27.54,7,stop,0.3,33.15,1.4
rw_001,139270,2024-04-19 08:25:00,2024-04-19 09:15:00,1,0.948858,long|cost_slippage_portability_hardening|spread_acceleration_stress,17214.25,17247.97,17189.73,17247.97,32.52,11,target,39.6,21.55,1.2
rw_001,139283,2024-04-19 09:30:00,2024-04-19 09:30:00,1,0.535269,long|cost_slippage_portability_hardening|low_cost_stable,17240.05,17263.86,17222.73,17263.86,23.81,1,target,28.8,2.6,0.0
rw_001,139379,2024-04-19 17:30:00,2024-04-19 17:30:00,1,1.032775,long|cost_slippage_portability_hardening|low_cost_stable,17220.8,17247.82,17201.15,17247.82,27.02,1,target,29.2,6.3,0.0
rw_001,139387,2024-04-19 18:10:00,2024-04-19 18:10:00,1,1.230308,long|cost_slippage_portability_hardening|low_cost_stable,17227.15,17204.84,17204.84,17257.83,-22.69,1,stop,3.9,24.65,0.38
rw_001,139394,2024-04-19 18:45:00,2024-04-19 18:55:00,-1,1.092364,short|cost_slippage_portability_hardening|low_cost_stable,17180.95,17148.77,17204.35,17148.77,32.1,3,target,47.7,12.75,0.08
rw_001,139576,2024-04-22 11:00:00,2024-04-22 11:00:00,1,1.027266,long|cost_slippage_portability_hardening|low_cost_stable,17112.6,17105.05,17105.05,17122.98,-7.9,1,stop,2.75,16.95,0.35
rw_001,139586,2024-04-22 11:50:00,2024-04-22 12:05:00,1,0.78131,long|cost_slippage_portability_hardening|low_cost_stable,17119.25,17131.83,17110.1,17131.83,11.18,4,target,14.2,6.3,1.4
rw_001,139628,2024-04-22 15:20:00,2024-04-22 15:35:00,1,0.798858,long|cost_slippage_portability_hardening|low_cost_stable,17114.15,17127.08,17104.75,17127.08,11.53,4,target,38.9,8.1,1.4
rw_001,139634,2024-04-22 15:50:00,2024-04-22 16:15:00,1,0.211168,long|cost_slippage_portability_hardening|low_cost_stable,17147.2,17160.35,17137.64,17160.35,11.95,6,target,13.25,1.55,1.2
rw_001,139652,2024-04-22 17:20:00,2024-04-22 17:20:00,-1,-0.462005,short|cost_slippage_portability_hardening|low_cost_stable,17112.45,17094.29,17125.66,17094.29,18.16,1,target,47.7,0.6,0.0
rw_001,139658,2024-04-22 17:50:00,2024-04-22 17:50:00,-1,0.862431,short|cost_slippage_portability_hardening|low_cost_stable,17063.9,17043.08,17079.04,17043.08,20.3,1,target,42.3,1.35,0.52
rw_001,139671,2024-04-22 18:55:00,2024-04-22 19:00:00,-1,1.192949,short|cost_slippage_portability_hardening|low_cost_stable,17091.95,17109.65,17109.65,17067.61,-18.75,2,stop,0.95,29.65,1.05
rw_001,139679,2024-04-22 19:35:00,2024-04-22 19:45:00,1,1.110597,long|cost_slippage_portability_hardening|moderate_cost_stable,17094.9,17120.49,17076.29,17120.49,24.89,3,target,28.95,0.4,0.7
rw_001,139796,2024-04-23 06:20:00,2024-04-23 07:10:00,-1,0.986264,short|cost_slippage_portability_hardening|low_cost_stable,17184.75,17192.08,17192.08,17174.67,-8.68,11,stop,3.55,12.6,1.35
rw_001,139816,2024-04-23 08:00:00,2024-04-23 08:10:00,1,0.643766,long|cost_slippage_portability_hardening|moderate_cost_stable,17186.05,17180.3,17180.3,17193.96,-7.15,3,stop,2.55,8.5,1.4
rw_001,139826,2024-04-23 08:50:00,2024-04-23 08:50:00,1,0.684391,long|cost_slippage_portability_hardening|moderate_cost_stable,17185.7,17193.08,17180.33,17193.08,5.98,1,target,11.55,0.0,1.4
rw_001,139835,2024-04-23 09:35:00,2024-04-23 09:35:00,-1,0.573007,short|cost_slippage_portability_hardening|moderate_cost_stable,17182.05,17186.95,17186.95,17175.31,-6.3,1,stop,0.5,6.8,1.4
rw_001,139841,2024-04-23 10:05:00,2024-04-23 10:10:00,1,-1.036655,long|cost_slippage_portability_hardening|moderate_cost_stable,17216.7,17211.71,17211.71,17223.57,-6.39,2,stop,4.65,10.8,1.4
rw_001,140144,2024-04-24 12:20:00,2024-04-24 12:20:00,1,0.654384,long|cost_slippage_portability_hardening|low_cost_stable,17561.7,17554.12,17554.12,17572.12,-8.98,1,stop,0.95,21.2,1.4
rw_001,140162,2024-04-24 13:50:00,2024-04-24 14:10:00,-1,0.933811,short|cost_slippage_portability_hardening|low_cost_stable,17552.35,17560.59,17560.59,17541.02,-9.59,5,stop,5.95,8.4,1.35
rw_001,140168,2024-04-24 14:20:00,2024-04-24 14:25:00,1,0.740064,long|cost_slippage_portability_hardening|low_cost_stable,17557.5,17568.77,17549.3,17568.77,10.22,2,target,12.9,6.6,1.05
rw_001,140174,2024-04-24 14:50:00,2024-04-24 14:50:00,1,0.862539,long|cost_slippage_portability_hardening|low_cost_stable,17565.35,17576.76,17557.05,17576.76,10.01,1,target,11.95,1.85,1.4
rw_001,140193,2024-04-24 16:25:00,2024-04-24 16:25:00,-1,1.078075,short|cost_slippage_portability_hardening|low_cost_stable,17557.5,17566.76,17566.76,17544.76,-9.26,1,stop,0.0,29.7,0.0
rw_001,140205,2024-04-24 17:25:00,2024-04-24 17:30:00,1,0.976712,long|cost_slippage_portability_hardening|low_cost_stable,17585.85,17571.77,17571.77,17605.21,-14.76,2,stop,13.0,18.85,0.68
rw_001,140212,2024-04-24 18:00:00,2024-04-24 18:00:00,-1,0.839757,short|cost_slippage_portability_hardening|low_cost_stable,17544.25,17522.17,17560.31,17522.17,21.85,1,target,34.0,6.7,0.23
rw_001,140244,2024-04-24 20:40:00,2024-04-24 20:45:00,-1,0.93876,short|cost_slippage_portability_hardening|spread_acceleration_stress,17527.35,17548.63,17548.63,17498.09,-21.71,2,stop,0.0,29.55,0.43
rw_001,140396,2024-04-25 10:20:00,2024-04-25 10:20:00,1,0.375176,long|cost_slippage_portability_hardening|low_cost_stable,17309.55,17304.19,17304.19,17316.92,-6.66,1,stop,1.7,19.75,1.3
rw_001,140404,2024-04-25 11:00:00,2024-04-25 11:00:00,1,0.856257,long|cost_slippage_portability_hardening|low_cost_stable,17309.0,17318.01,17302.45,17318.01,8.71,1,target,20.2,1.0,0.3
rw_001,140443,2024-04-25 14:15:00,2024-04-25 14:15:00,1,0.747644,long|cost_slippage_portability_hardening|low_cost_stable,17337.9,17350.72,17328.57,17350.72,11.52,1,target,15.3,1.6,1.3
rw_001,140455,2024-04-25 15:15:00,2024-04-25 15:15:00,1,0.624586,long|cost_slippage_portability_hardening|low_cost_stable,17330.45,17320.93,17320.93,17343.55,-9.59,1,stop,2.9,17.2,0.07
rw_001,140462,2024-04-25 15:50:00,2024-04-25 16:05:00,-1,-1.089766,short|cost_slippage_portability_hardening|low_cost_stable,17235.35,17218.6,17247.53,17218.6,15.4,4,target,16.85,11.7,1.35
rw_001,140484,2024-04-25 17:40:00,2024-04-25 17:40:00,-1,0.849179,short|cost_slippage_portability_hardening|low_cost_stable,17245.9,17218.8,17265.61,17218.8,27.1,1,target,33.65,6.85,0.0
rw_001,140500,2024-04-25 19:00:00,2024-04-25 19:05:00,-1,1.161396,short|cost_slippage_portability_hardening|low_cost_stable,17267.75,17291.21,17291.21,17235.49,-24.06,2,stop,10.0,27.05,0.6
rw_001,140507,2024-04-25 19:35:00,2024-04-25 19:55:00,1,0.871029,long|cost_slippage_portability_hardening|low_cost_stable,17310.45,17344.54,17285.66,17344.54,33.57,5,target,50.55,11.7,0.52
rw_001,140626,2024-04-26 06:35:00,2024-04-26 06:35:00,-1,0.202544,short|cost_slippage_portability_hardening|moderate_cost_stable,17644.35,17636.55,17650.02,17636.55,6.4,1,target,13.1,2.1,1.4
rw_001,140632,2024-04-26 07:05:00,2024-04-26 07:10:00,-1,0.494394,short|cost_slippage_portability_hardening|moderate_cost_stable,17628.3,17633.79,17633.79,17620.76,-6.89,2,stop,3.45,6.2,1.4
rw_001,140667,2024-04-26 10:00:00,2024-04-26 10:00:00,-1,0.295638,short|cost_slippage_portability_hardening|moderate_cost_stable,17637.75,17630.48,17643.04,17630.48,5.87,1,target,20.55,0.0,1.4
rw_001,140734,2024-04-26 15:35:00,2024-04-26 15:35:00,-1,-3.651909,short|cost_slippage_portability_hardening|low_cost_stable,17621.65,17609.67,17630.36,17609.67,10.98,1,target,32.15,5.3,1.0
rw_001,140740,2024-04-26 16:05:00,2024-04-26 16:05:00,-1,0.98211,short|cost_slippage_portability_hardening|low_cost_stable,17593.95,17576.85,17606.39,17576.85,17.1,1,target,18.45,6.65,0.0
rw_001,140748,2024-04-26 16:45:00,2024-04-26 16:45:00,-1,0.850119,short|cost_slippage_portability_hardening|low_cost_stable,17597.75,17613.22,17613.22,17576.48,-15.47,1,stop,7.8,25.05,0.0
rw_001,140755,2024-04-26 17:20:00,2024-04-26 17:20:00,1,0.619567,long|cost_slippage_portability_hardening|low_cost_stable,17695.3,17676.73,17676.73,17720.84,-18.69,1,stop,1.6,21.05,0.12
rw_001,140946,2024-04-29 10:20:00,2024-04-29 10:20:00,1,0.768312,long|cost_slippage_portability_hardening|moderate_cost_stable,17761.25,17767.3,17756.85,17767.3,4.65,1,target,6.55,0.85,1.4
rw_001,140976,2024-04-29 12:50:00,2024-04-29 12:50:00,-1,0.770842,short|cost_slippage_portability_hardening|moderate_cost_stable,17753.65,17745.31,17759.72,17745.31,8.04,1,target,11.15,4.3,0.3
rw_001,140991,2024-04-29 14:05:00,2024-04-29 14:10:00,1,0.598625,long|cost_slippage_portability_hardening|low_cost_stable,17765.25,17758.7,17758.7,17774.25,-7.95,2,stop,1.8,6.85,1.4
rw_001,141035,2024-04-29 17:45:00,2024-04-29 17:45:00,1,0.966281,long|cost_slippage_portability_hardening|low_cost_stable,17764.4,17751.56,17751.56,17782.05,-12.94,1,stop,4.45,20.4,0.1
rw_001,141042,2024-04-29 18:20:00,2024-04-29 18:20:00,-1,1.171975,short|cost_slippage_portability_hardening|low_cost_stable,17757.7,17738.04,17772.0,17738.04,19.01,1,target,21.75,1.15,0.65
rw_001,141048,2024-04-29 18:50:00,2024-04-29 18:55:00,-1,0.94108,short|cost_slippage_portability_hardening|low_cost_stable,17742.0,17757.4,17757.4,17720.82,-16.02,2,stop,1.65,17.95,0.62
rw_001,141055,2024-04-29 19:25:00,2024-04-29 20:00:00,1,0.964367,long|cost_slippage_portability_hardening|low_cost_stable,17766.85,17750.88,17750.88,17788.81,-17.32,8,stop,16.55,16.35,1.35
rw_001,141175,2024-04-30 06:25:00,2024-04-30 07:10:00,1,0.507993,long|cost_slippage_portability_hardening|high_cost_survivor,17778.9,17776.0,17776.0,17782.89,-4.3,10,stop,2.15,3.05,1.4
rw_001,141230,2024-04-30 11:00:00,2024-04-30 11:00:00,1,0.642941,long|cost_slippage_portability_hardening|moderate_cost_stable,17765.45,17771.93,17760.74,17771.93,5.13,1,target,7.35,0.65,1.35
rw_001,141268,2024-04-30 14:10:00,2024-04-30 14:10:00,-1,0.875028,short|cost_slippage_portability_hardening|low_cost_stable,17754.1,17761.2,17761.2,17744.33,-8.5,1,stop,1.35,7.3,1.4
rw_001,141297,2024-04-30 16:35:00,2024-04-30 16:35:00,-1,1.148911,short|cost_slippage_portability_hardening|low_cost_stable,17721.3,17707.84,17731.09,17707.84,13.04,1,target,27.4,2.05,0.42
rw_001,141305,2024-04-30 17:15:00,2024-04-30 17:20:00,1,1.039732,long|cost_slippage_portability_hardening|low_cost_stable,17736.75,17723.82,17723.82,17754.53,-13.53,2,stop,13.0,13.6,0.6
rw_001,141313,2024-04-30 17:55:00,2024-04-30 18:00:00,-1,0.738996,short|cost_slippage_portability_hardening|low_cost_stable,17709.5,17688.93,17724.46,17688.93,20.02,2,target,29.5,0.45,0.55
rw_001,141320,2024-04-30 18:30:00,2024-04-30 18:30:00,-1,0.568442,short|cost_slippage_portability_hardening|low_cost_stable,17639.65,17615.64,17657.11,17615.64,23.41,1,target,30.15,2.05,0.6
rw_002,141499,2024-05-01 10:25:00,2024-05-01 10:25:00,-1,0.779376,short|cost_slippage_portability_hardening|moderate_cost_stable,17367.5,17361.06,17372.19,17361.06,5.14,1,target,10.7,0.95,1.3
rw_002,141547,2024-05-01 14:25:00,2024-05-01 14:25:00,-1,0.988738,short|cost_slippage_portability_hardening|low_cost_stable,17337.15,17324.03,17346.69,17324.03,11.77,1,target,14.7,2.7,1.35
rw_002,141577,2024-05-01 16:55:00,2024-05-01 16:55:00,1,1.158646,long|cost_slippage_portability_hardening|low_cost_stable,17346.75,17334.94,17334.94,17362.99,-12.28,1,stop,8.15,20.85,0.47
rw_002,141584,2024-05-01 17:30:00,2024-05-01 17:35:00,-1,0.993016,short|cost_slippage_portability_hardening|low_cost_stable,17337.25,17351.58,17351.58,17317.54,-14.95,2,stop,7.75,30.6,0.62
rw_002,141590,2024-05-01 18:00:00,2024-05-01 18:00:00,1,1.081494,long|cost_slippage_portability_hardening|low_cost_stable,17358.6,17343.29,17343.29,17379.65,-15.36,1,stop,4.4,17.1,0.05
rw_002,141600,2024-05-01 18:50:00,2024-05-01 18:50:00,-1,1.036095,short|cost_slippage_portability_hardening|low_cost_stable,17324.1,17300.22,17341.47,17300.22,23.36,1,target,26.35,2.55,0.52
rw_002,141610,2024-05-01 19:40:00,2024-05-01 20:10:00,-1,1.246483,short|cost_slippage_portability_hardening|low_cost_stable,17313.95,17288.8,17332.24,17288.8,24.45,7,target,26.25,2.2,0.7
rw_002,141624,2024-05-01 20:50:00,2024-05-01 21:00:00,-1,0.716804,short|cost_slippage_portability_hardening|spread_acceleration_stress,17331.85,17349.88,17349.88,17307.06,-18.66,3,stop,5.8,57.65,0.63
rw_002,141774,2024-05-02 10:20:00,2024-05-02 10:25:00,1,0.259673,long|cost_slippage_portability_hardening|low_cost_stable,17414.25,17421.93,17408.66,17421.93,6.28,2,target,12.35,4.5,1.4
rw_002,141851,2024-05-02 16:45:00,2024-05-02 16:45:00,-1,-0.171003,short|cost_slippage_portability_hardening|low_cost_stable,17411.55,17422.98,17422.98,17395.83,-11.73,1,stop,49.55,14.2,0.3
rw_002,141860,2024-05-02 17:30:00,2024-05-02 17:30:00,-1,1.394842,short|cost_slippage_portability_hardening|low_cost_stable,17369.65,17386.92,17386.92,17345.9,-17.8,1,stop,5.4,21.3,0.53
rw_002,141866,2024-05-02 18:00:00,2024-05-02 18:05:00,1,0.51611,long|cost_slippage_portability_hardening|low_cost_stable,17400.1,17427.67,17380.05,17427.67,27.57,2,target,30.8,8.65,0.0
rw_002,141874,2024-05-02 18:40:00,2024-05-02 18:50:00,1,1.284634,long|cost_slippage_portability_hardening|low_cost_stable,17382.6,17413.72,17359.97,17413.72,30.74,3,target,46.4,2.15,0.38
rw_002,141887,2024-05-02 19:45:00,2024-05-02 20:05:00,1,1.086359,long|cost_slippage_portability_hardening|low_cost_stable,17400.3,17433.85,17375.9,17433.85,32.9,5,target,36.25,15.6,0.65
rw_002,142007,2024-05-03 06:45:00,2024-05-03 06:50:00,-1,0.696471,short|cost_slippage_portability_hardening|moderate_cost_stable,17642.7,17636.12,17647.49,17636.12,5.18,2,target,7.6,0.4,1.4
rw_002,142067,2024-05-03 11:45:00,2024-05-03 11:45:00,-1,1.092019,short|cost_slippage_portability_hardening|low_cost_stable,17631.8,17638.04,17638.04,17623.21,-7.64,1,stop,1.8,9.15,1.4
rw_002,142073,2024-05-03 12:15:00,2024-05-03 12:20:00,-1,0.923849,short|cost_slippage_portability_hardening|low_cost_stable,17627.8,17618.67,17634.44,17618.67,7.73,2,target,10.4,3.4,1.4
rw_002,142083,2024-05-03 13:05:00,2024-05-03 13:05:00,-1,0.709323,short|cost_slippage_portability_hardening|moderate_cost_stable,17638.15,17645.22,17645.22,17628.43,-7.07,1,stop,0.25,13.85,0.0
rw_002,142089,2024-05-03 13:35:00,2024-05-03 13:35:00,1,0.915594,long|cost_slippage_portability_hardening|low_cost_stable,17643.2,17636.41,17636.41,17652.54,-8.19,1,stop,0.3,8.2,1.4
rw_002,142095,2024-05-03 14:05:00,2024-05-03 14:15:00,-1,0.594146,short|cost_slippage_portability_hardening|low_cost_stable,17630.15,17637.0,17637.0,17620.74,-8.25,3,stop,3.0,8.8,1.4
rw_002,142101,2024-05-03 14:35:00,2024-05-03 14:40:00,-1,0.962427,short|cost_slippage_portability_hardening|low_cost_stable,17638.25,17629.38,17644.7,17629.38,7.47,2,target,9.35,0.9,1.4
rw_002,142111,2024-05-03 15:25:00,2024-05-03 15:25:00,-1,1.075756,short|cost_slippage_portability_hardening|low_cost_stable,17634.75,17641.47,17641.47,17625.51,-6.72,1,stop,4.0,27.0,0.0
rw_002,142323,2024-05-06 10:10:00,2024-05-06 10:10:00,1,0.467253,long|cost_slippage_portability_hardening|high_cost_survivor,17909.95,17914.24,17906.83,17914.24,2.89,1,target,5.05,1.2,1.4
rw_002,142331,2024-05-06 10:50:00,2024-05-06 10:50:00,-1,0.319681,short|cost_slippage_portability_hardening|moderate_cost_stable,17901.0,17895.87,17904.73,17895.87,3.73,1,target,10.9,2.2,1.4
rw_002,142342,2024-05-06 11:45:00,2024-05-06 12:15:00,1,0.470639,long|cost_slippage_portability_hardening|moderate_cost_stable,17917.95,17924.64,17913.08,17924.64,5.29,7,target,7.0,4.7,1.4
rw_002,142405,2024-05-06 17:00:00,2024-05-06 17:00:00,1,-0.385433,long|cost_slippage_portability_hardening|low_cost_stable,17997.0,17989.82,17989.82,18006.87,-8.28,1,stop,4.1,11.75,1.1
rw_002,142558,2024-05-07 06:45:00,2024-05-07 07:00:00,1,0.553848,long|cost_slippage_portability_hardening|high_cost_survivor,18075.5,18079.91,18072.29,18079.91,3.01,4,target,4.8,0.4,1.4
rw_002,142601,2024-05-07 10:20:00,2024-05-07 10:20:00,1,0.527944,long|cost_slippage_portability_hardening|high_cost_survivor,18077.35,18074.5,18074.5,18081.27,-4.25,1,stop,0.3,10.95,1.4
rw_002,142615,2024-05-07 11:30:00,2024-05-07 11:35:00,-1,0.651015,short|cost_slippage_portability_hardening|moderate_cost_stable,18063.25,18067.29,18067.29,18057.7,-5.44,2,stop,0.25,11.75,1.4
rw_002,142636,2024-05-07 13:15:00,2024-05-07 13:50:00,-1,0.82035,short|cost_slippage_portability_hardening|moderate_cost_stable,18060.8,18065.84,18065.84,18053.87,-6.44,8,stop,4.95,8.25,1.4
rw_002,142646,2024-05-07 14:05:00,2024-05-07 14:05:00,1,0.502299,long|cost_slippage_portability_hardening|moderate_cost_stable,18068.05,18062.64,18062.64,18075.49,-6.81,1,stop,2.45,8.35,1.4
rw_002,142665,2024-05-07 15:40:00,2024-05-07 15:40:00,-1,1.03831,short|cost_slippage_portability_hardening|moderate_cost_stable,18060.7,18066.02,18066.02,18053.38,-6.1,1,stop,0.0,10.95,0.78
rw_002,142679,2024-05-07 16:50:00,2024-05-07 16:50:00,1,1.113643,long|cost_slippage_portability_hardening|low_cost_stable,18094.4,18087.47,18087.47,18103.92,-6.93,1,stop,5.65,15.9,0.0
rw_002,142688,2024-05-07 17:35:00,2024-05-07 17:45:00,1,0.978891,long|cost_slippage_portability_hardening|low_cost_stable,18090.9,18103.62,18081.65,18103.62,11.97,3,target,22.0,2.45,0.75
rw_002,142829,2024-05-08 06:20:00,2024-05-08 06:25:00,-1,0.622391,short|cost_slippage_portability_hardening|high_cost_survivor,18089.9,18085.64,18093.0,18085.64,2.86,2,target,5.55,0.75,1.4
rw_002,142886,2024-05-08 11:05:00,2024-05-08 11:05:00,1,0.57287,long|cost_slippage_portability_hardening|moderate_cost_stable,18088.85,18085.2,18085.2,18093.87,-3.65,1,stop,5.15,5.7,0.0
rw_002,142893,2024-05-08 11:40:00,2024-05-08 11:45:00,1,0.335428,long|cost_slippage_portability_hardening|moderate_cost_stable,18091.0,18086.76,18086.76,18096.83,-5.64,2,stop,0.2,4.35,1.4
rw_002,142900,2024-05-08 12:15:00,2024-05-08 12:15:00,-1,0.740081,short|cost_slippage_portability_hardening|moderate_cost_stable,18086.8,18080.64,18091.28,18080.64,4.76,1,target,7.8,0.7,1.4
rw_002,142914,2024-05-08 13:25:00,2024-05-08 13:25:00,-1,0.562947,short|cost_slippage_portability_hardening|moderate_cost_stable,18086.05,18091.11,18091.11,18079.09,-6.46,1,stop,1.1,7.35,1.4
rw_002,142960,2024-05-08 17:15:00,2024-05-08 17:15:00,1,0.673986,long|cost_slippage_portability_hardening|low_cost_stable,18053.45,18067.29,18043.39,18067.29,13.16,1,target,17.9,2.95,0.68
rw_002,142993,2024-05-08 20:00:00,2024-05-08 20:00:00,1,0.936484,long|cost_slippage_portability_hardening|low_cost_stable,18063.7,18050.84,18050.84,18081.38,-13.76,1,stop,8.4,24.45,0.9
rw_002,143001,2024-05-08 20:40:00,2024-05-08 20:40:00,-1,1.062346,short|cost_slippage_portability_hardening|low_cost_stable,18047.25,18060.8,18060.8,18028.62,-14.85,1,stop,3.55,15.05,1.3
rw_002,143103,2024-05-09 06:10:00,2024-05-09 06:20:00,-1,0.565947,short|cost_slippage_portability_hardening|high_cost_survivor,18057.65,18060.6,18060.6,18053.59,-4.35,3,stop,0.25,3.0,1.4
rw_002,143109,2024-05-09 06:40:00,2024-05-09 06:55:00,-1,0.204355,short|cost_slippage_portability_hardening|high_cost_survivor,18056.6,18052.53,18059.56,18052.53,2.67,4,target,5.15,0.0,1.4
rw_002,143188,2024-05-09 13:15:00,2024-05-09 13:20:00,-1,0.903648,short|cost_slippage_portability_hardening|low_cost_stable,18032.9,18039.24,18039.24,18024.18,-7.74,2,stop,1.55,12.55,1.4
rw_002,143194,2024-05-09 13:45:00,2024-05-09 13:55:00,1,0.877069,long|cost_slippage_portability_hardening|low_cost_stable,18036.1,18029.58,18029.58,18045.07,-7.92,3,stop,3.3,9.05,1.4
