fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,139616,2024-04-22 14:20:00,2024-04-22 14:20:00,1,-0.000123,long|post_c0022_negative_memory|c0018|same_1|opp_0,17151.7,17142.05,17142.05,17164.98,-10.0,1,stop,1.5,18.5,0.35
rw_001,139653,2024-04-22 17:25:00,2024-04-22 17:25:00,-1,-0.059171,short|post_c0022_negative_memory|c0018|same_1|opp_0,17068.25,17049.69,17081.75,17049.69,18.11,1,target,33.25,2.1,0.45
rw_001,139674,2024-04-22 19:10:00,2024-04-22 19:15:00,-1,0.834853,short|post_c0022_negative_memory|c0013|same_4|opp_5,17106.25,17124.52,17124.52,17081.13,-18.95,2,stop,0.05,42.85,0.68
rw_001,139685,2024-04-22 20:05:00,2024-04-22 20:10:00,1,0.767692,long|post_c0022_negative_memory|c0019|same_3|opp_5,17138.3,17164.22,17119.45,17164.22,25.37,2,target,27.55,0.3,0.55
rw_001,139692,2024-04-22 20:40:00,2024-04-22 20:45:00,-1,0.929612,short|post_c0022_negative_memory|c0016|same_5|opp_6,17205.25,17224.53,17224.53,17178.73,-20.53,2,stop,7.25,27.9,1.25
rw_001,139793,2024-04-23 06:05:00,2024-04-23 06:15:00,1,0.371978,long|post_c0022_negative_memory|c0015|same_2|opp_5,17176.15,17187.1,17168.18,17187.1,9.55,3,target,13.15,5.75,1.4
rw_001,139803,2024-04-23 06:55:00,2024-04-23 07:10:00,-1,0.253605,short|post_c0022_negative_memory|c0017|same_3|opp_1,17185.8,17192.49,17192.49,17176.6,-8.09,4,stop,1.45,11.55,1.4
rw_001,139816,2024-04-23 08:00:00,2024-04-23 08:10:00,1,0.180621,long|post_c0022_negative_memory|c0022|same_3|opp_4,17186.05,17180.3,17180.3,17193.96,-7.15,3,stop,2.55,8.5,1.4
rw_001,139935,2024-04-23 17:55:00,2024-04-23 18:00:00,1,0.403316,long|post_c0022_negative_memory|c0014|same_2|opp_1,17429.5,17413.51,17413.51,17451.48,-16.74,2,stop,23.35,35.75,0.75
rw_001,139942,2024-04-23 18:30:00,2024-04-23 18:55:00,-1,0.329723,short|post_c0022_negative_memory|c0016|same_2|opp_4,17442.05,17417.31,17460.04,17417.31,24.24,6,target,28.05,11.95,0.5
rw_001,139952,2024-04-23 19:20:00,2024-04-23 19:55:00,1,0.927955,long|post_c0022_negative_memory|c0014|same_4|opp_5,17454.65,17435.15,17435.15,17481.46,-19.95,8,stop,12.85,22.75,0.45
rw_001,139962,2024-04-23 20:10:00,2024-04-23 20:10:00,-1,1.262837,short|post_c0022_negative_memory|c0020|same_2|opp_0,17453.5,17426.58,17473.08,17426.58,26.32,1,target,29.25,3.25,0.6
rw_001,139969,2024-04-23 20:45:00,2024-04-23 21:25:00,1,0.951759,long|post_c0022_negative_memory|c0014|same_4|opp_5,17472.1,17499.0,17452.54,17499.0,25.6,9,target,32.25,8.4,1.3
rw_001,140077,2024-04-24 06:45:00,2024-04-24 06:50:00,1,0.240326,long|post_c0022_negative_memory|c0014|same_4|opp_4,17591.7,17585.84,17585.84,17599.76,-7.21,2,stop,0.0,8.45,1.35
rw_001,140087,2024-04-24 07:35:00,2024-04-24 08:05:00,-1,1.280009,short|post_c0022_negative_memory|c0017|same_3|opp_5,17582.25,17587.07,17587.07,17575.62,-6.22,7,stop,3.15,6.4,1.4
rw_001,140099,2024-04-24 08:35:00,2024-04-24 08:40:00,1,0.074736,long|post_c0022_negative_memory|c0014|same_3|opp_2,17584.0,17589.89,17579.72,17589.89,4.49,2,target,11.25,0.7,1.4
rw_001,140194,2024-04-24 16:30:00,2024-04-24 16:30:00,1,0.285597,long|post_c0022_negative_memory|c0018|same_1|opp_2,17584.55,17575.39,17575.39,17597.15,-9.16,1,stop,18.95,18.8,0.0
rw_001,140221,2024-04-24 18:45:00,2024-04-24 19:05:00,-1,0.203277,short|post_c0022_negative_memory|c0018|same_2|opp_0,17474.8,17450.25,17492.66,17450.25,24.55,5,target,27.55,14.6,0.0
rw_001,140229,2024-04-24 19:25:00,2024-04-24 19:30:00,1,0.532565,long|post_c0022_negative_memory|c0013|same_2|opp_5,17451.6,17431.62,17431.62,17479.08,-20.53,2,stop,12.0,31.85,0.55
rw_001,140239,2024-04-24 20:15:00,2024-04-24 20:25:00,1,0.823024,long|post_c0022_negative_memory|c0020|same_4|opp_6,17470.7,17500.17,17449.27,17500.17,28.74,3,target,39.35,2.45,0.73
rw_001,140248,2024-04-24 21:00:00,2024-04-24 21:05:00,1,1.124048,long|post_c0022_negative_memory|c0020|same_4|opp_5,17551.2,17530.89,17530.89,17579.13,-20.76,2,stop,3.55,46.2,0.45
rw_001,140349,2024-04-25 06:25:00,2024-04-25 07:05:00,1,0.794895,long|post_c0022_negative_memory|c0017|same_6|opp_3,17317.8,17311.66,17311.66,17326.25,-7.54,9,stop,3.25,6.8,1.4
rw_001,140379,2024-04-25 08:55:00,2024-04-25 08:55:00,-1,0.304809,short|post_c0022_negative_memory|c0018|same_1|opp_1,17280.25,17274.31,17284.57,17274.31,5.89,1,target,10.75,0.35,0.05
rw_001,140386,2024-04-25 09:30:00,2024-04-25 09:30:00,-1,0.373679,short|post_c0022_negative_memory|c0018|same_1|opp_0,17272.9,17266.8,17277.34,17266.8,6.1,1,target,8.65,3.7,0.0
rw_001,140471,2024-04-25 16:35:00,2024-04-25 16:35:00,-1,0.170022,short|post_c0022_negative_memory|c0014|same_1|opp_0,17169.15,17183.02,17183.02,17150.09,-14.47,1,stop,5.4,31.6,0.6
rw_001,140498,2024-04-25 18:50:00,2024-04-25 18:55:00,1,0.601919,long|post_c0022_negative_memory|c0020|same_2|opp_5,17227.1,17258.6,17204.19,17258.6,31.1,2,target,46.25,3.6,0.4
rw_001,140504,2024-04-25 19:20:00,2024-04-25 19:35:00,1,0.315655,long|post_c0022_negative_memory|c0020|same_3|opp_4,17286.8,17320.21,17262.5,17320.21,33.38,4,target,34.05,7.1,0.03
rw_001,140510,2024-04-25 19:50:00,2024-04-25 19:55:00,1,1.129161,long|post_c0022_negative_memory|c0019|same_3|opp_6,17322.85,17354.29,17299.98,17354.29,30.79,2,target,38.15,8.1,0.65
rw_001,140520,2024-04-25 20:40:00,2024-04-25 20:50:00,1,1.32074,long|post_c0022_negative_memory|c0018|same_1|opp_9,17400.25,17431.49,17377.53,17431.49,30.66,3,target,34.7,19.5,0.58
rw_001,140621,2024-04-26 06:10:00,2024-04-26 06:20:00,-1,0.640377,short|post_c0022_negative_memory|c0017|same_6|opp_3,17630.05,17635.8,17635.8,17622.14,-7.15,3,stop,3.4,20.5,1.4
rw_001,140643,2024-04-26 08:00:00,2024-04-26 08:00:00,-1,0.672088,short|post_c0022_negative_memory|c0017|same_3|opp_4,17629.35,17622.65,17634.22,17622.65,6.6,1,target,6.85,1.05,0.1
rw_001,140649,2024-04-26 08:30:00,2024-04-26 08:35:00,1,0.14385,long|post_c0022_negative_memory|c0017|same_1|opp_0,17624.4,17630.85,17619.71,17630.85,5.05,2,target,7.95,2.8,1.4
rw_001,140765,2024-04-26 18:10:00,2024-04-26 18:10:00,-1,0.152304,short|post_c0022_negative_memory|c0016|same_2|opp_4,17725.45,17695.53,17747.21,17695.53,29.92,1,target,48.2,2.25,0.0
rw_001,140773,2024-04-26 18:50:00,2024-04-26 18:50:00,1,0.245081,long|post_c0022_negative_memory|c0021|same_5|opp_4,17734.95,17711.3,17711.3,17767.47,-24.3,1,stop,2.8,28.7,0.65
rw_001,140780,2024-04-26 19:25:00,2024-04-26 19:35:00,-1,1.603101,short|post_c0022_negative_memory|c0020|same_3|opp_6,17706.35,17730.58,17730.58,17673.03,-24.65,3,stop,6.65,26.25,0.42
rw_001,140787,2024-04-26 20:00:00,2024-04-26 20:50:00,-1,1.569123,short|post_c0022_negative_memory|c0022|same_5|opp_4,17745.75,17749.9,17766.57,17717.12,-4.95,11,max_hold,20.25,19.05,0.8
rw_001,140799,2024-04-26 21:00:00,2024-04-26 21:00:00,1,0.530135,long|post_c0022_negative_memory|c0015|same_3|opp_1,17741.2,17724.33,17724.33,17764.4,-17.52,1,stop,2.9,19.75,0.65
rw_001,140896,2024-04-29 06:10:00,2024-04-29 07:00:00,1,-0.02779,long|post_c0022_negative_memory|c0017|same_5|opp_4,17771.0,17771.0,17766.07,17777.78,-1.3,11,max_hold,4.7,3.25,1.3
rw_001,140913,2024-04-29 07:35:00,2024-04-29 07:35:00,-1,0.143918,short|post_c0022_negative_memory|c0017|same_2|opp_1,17779.25,17783.51,17783.51,17773.39,-4.91,1,stop,1.4,5.4,0.65
rw_001,140922,2024-04-29 08:20:00,2024-04-29 08:25:00,-1,-0.006006,short|post_c0022_negative_memory|c0017|same_1|opp_2,17777.3,17781.59,17781.59,17771.4,-5.69,2,stop,0.65,7.15,1.4
rw_001,140953,2024-04-29 10:55:00,2024-04-29 10:55:00,1,0.022892,long|post_c0022_negative_memory|c0018|same_1|opp_0,17777.6,17772.68,17772.68,17784.37,-6.27,1,stop,0.6,6.4,1.35
rw_001,141048,2024-04-29 18:50:00,2024-04-29 18:55:00,-1,0.107574,short|post_c0022_negative_memory|c0021|same_5|opp_4,17742.0,17757.4,17757.4,17720.82,-16.02,2,stop,1.65,17.95,0.62
rw_001,141055,2024-04-29 19:25:00,2024-04-29 20:00:00,1,1.09819,long|post_c0022_negative_memory|c0020|same_2|opp_6,17766.85,17750.88,17750.88,17788.81,-17.32,8,stop,16.55,16.35,1.35
rw_001,141072,2024-04-29 20:50:00,2024-04-29 21:00:00,-1,1.270822,short|post_c0022_negative_memory|c0020|same_4|opp_5,17790.05,17769.67,17804.87,17769.67,19.68,3,target,25.55,2.95,0.7
rw_001,141171,2024-04-30 06:05:00,2024-04-30 06:55:00,-1,1.133047,short|post_c0022_negative_memory|c0017|same_4|opp_2,17778.6,17778.75,17781.46,17774.67,-1.55,11,max_hold,3.4,2.45,1.4
rw_001,141184,2024-04-30 07:10:00,2024-04-30 07:15:00,-1,1.297304,short|post_c0022_negative_memory|c0017|same_5|opp_2,17779.05,17775.33,17781.75,17775.33,2.32,2,target,5.2,0.0,1.4
rw_001,141193,2024-04-30 07:55:00,2024-04-30 08:00:00,1,0.361881,long|post_c0022_negative_memory|c0017|same_1|opp_0,17772.35,17769.92,17769.92,17775.7,-3.83,2,stop,0.5,3.65,1.4
rw_001,141285,2024-04-30 15:35:00,2024-04-30 15:35:00,-1,1.944521,short|post_c0022_negative_memory|c0018|same_3|opp_1,17674.65,17681.69,17681.69,17664.97,-7.19,1,stop,2.15,23.95,0.15
rw_001,141331,2024-04-30 19:25:00,2024-04-30 19:30:00,1,0.890541,long|post_c0022_negative_memory|c0015|same_4|opp_6,17634.65,17615.16,17615.16,17661.45,-20.79,2,stop,6.55,59.65,1.3
rw_001,141337,2024-04-30 19:55:00,2024-04-30 19:55:00,-1,0.866483,short|post_c0022_negative_memory|c0014|same_4|opp_5,17558.7,17577.82,17577.82,17532.41,-19.65,1,stop,3.95,22.1,0.53
rw_001,141344,2024-04-30 20:30:00,2024-04-30 20:40:00,-1,0.68175,short|post_c0022_negative_memory|c0014|same_4|opp_4,17566.45,17586.1,17586.1,17539.44,-20.27,3,stop,6.4,26.8,0.62
rw_001,141350,2024-04-30 21:00:00,2024-04-30 21:15:00,1,0.934021,long|post_c0022_negative_memory|c0019|same_4|opp_5,17597.9,17579.59,17579.59,17623.08,-19.66,4,stop,15.7,22.65,1.35
rw_002,141452,2024-05-01 06:30:00,2024-05-01 06:55:00,1,0.526008,long|post_c0022_negative_memory|c0017|same_4|opp_1,17391.15,17397.99,17386.17,17397.99,5.44,6,target,7.8,1.8,1.4
rw_002,141460,2024-05-01 07:10:00,2024-05-01 07:10:00,1,1.353837,long|post_c0022_negative_memory|c0017|same_4|opp_4,17398.45,17394.19,17394.19,17404.31,-5.66,1,stop,0.0,4.45,1.4
rw_002,141467,2024-05-01 07:45:00,2024-05-01 07:50:00,-1,0.484272,short|post_c0022_negative_memory|c0013|same_1|opp_6,17395.25,17399.0,17399.0,17390.09,-5.15,2,stop,1.0,4.5,1.4
rw_002,141592,2024-05-01 18:10:00,2024-05-01 18:15:00,-1,0.097407,short|post_c0022_negative_memory|c0018|same_2|opp_3,17323.5,17302.23,17338.97,17302.23,21.27,2,target,41.25,10.45,0.0
rw_002,141600,2024-05-01 18:50:00,2024-05-01 18:50:00,1,0.499854,long|post_c0022_negative_memory|c0020|same_1|opp_7,17324.1,17306.73,17306.73,17347.98,-17.89,1,stop,2.55,26.35,0.52
rw_002,141609,2024-05-01 19:35:00,2024-05-01 19:50:00,1,0.771934,long|post_c0022_negative_memory|c0015|same_2|opp_7,17313.75,17295.05,17295.05,17339.46,-18.9,4,stop,11.35,23.55,0.2
rw_002,141615,2024-05-01 20:05:00,2024-05-01 20:15:00,1,1.768705,long|post_c0022_negative_memory|c0013|same_2|opp_4,17303.15,17284.84,17284.84,17328.33,-18.86,3,stop,7.05,21.15,0.55
rw_002,141623,2024-05-01 20:45:00,2024-05-01 20:50:00,1,1.466843,long|post_c0022_negative_memory|c0019|same_3|opp_7,17313.65,17338.78,17295.38,17338.78,24.73,2,target,26.25,1.05,0.4
rw_002,141724,2024-05-02 06:10:00,2024-05-02 06:35:00,-1,2.4585,short|post_c0022_negative_memory|c0017|same_1|opp_8,17426.55,17418.62,17432.32,17418.62,6.53,6,target,8.15,5.55,1.4
rw_002,141735,2024-05-02 07:05:00,2024-05-02 07:55:00,-1,1.325778,short|post_c0022_negative_memory|c0013|same_1|opp_7,17422.45,17425.5,17427.57,17415.41,-4.45,11,max_hold,5.55,3.65,1.4
rw_002,141777,2024-05-02 10:35:00,2024-05-02 10:35:00,1,-0.087236,long|post_c0022_negative_memory|c0018|same_1|opp_0,17437.45,17431.51,17431.51,17445.61,-7.34,1,stop,0.8,6.4,1.4
rw_002,141800,2024-05-02 12:30:00,2024-05-02 12:50:00,1,-0.052494,long|post_c0022_negative_memory|c0022|same_2|opp_1,17447.1,17459.04,17438.42,17459.04,10.54,5,target,12.3,4.6,1.4
rw_002,141878,2024-05-02 19:00:00,2024-05-02 19:10:00,-1,0.759923,short|post_c0022_negative_memory|c0013|same_2|opp_7,17432.8,17400.51,17456.28,17400.51,31.72,3,target,47.5,4.5,0.57
rw_002,141884,2024-05-02 19:30:00,2024-05-02 19:30:00,-1,1.281795,short|post_c0022_negative_memory|c0015|same_2|opp_5,17410.55,17377.04,17434.92,17377.04,32.81,1,target,33.8,1.5,0.7
rw_002,141890,2024-05-02 20:00:00,2024-05-02 20:05:00,-1,1.318396,short|post_c0022_negative_memory|c0013|same_5|opp_5,17403.0,17426.98,17426.98,17370.03,-24.56,2,stop,0.0,33.55,0.58
rw_002,141900,2024-05-02 20:50:00,2024-05-02 21:05:00,-1,1.621927,short|post_c0022_negative_memory|c0016|same_3|opp_6,17461.65,17485.6,17485.6,17428.72,-25.25,4,stop,8.7,40.7,1.3
rw_002,142035,2024-05-03 09:05:00,2024-05-03 09:05:00,-1,0.402129,short|post_c0022_negative_memory|c0018|same_1|opp_0,17617.9,17621.46,17621.46,17613.0,-4.26,1,stop,2.3,3.7,0.7
rw_002,142113,2024-05-03 15:35:00,2024-05-03 15:35:00,1,4.473774,long|post_c0022_negative_memory|c0018|same_1|opp_0,17782.0,17791.74,17774.91,17791.74,9.74,1,target,53.4,0.0,0.0
rw_002,142123,2024-05-03 16:25:00,2024-05-03 16:25:00,1,0.374629,long|post_c0022_negative_memory|c0014|same_1|opp_0,17804.8,17821.77,17792.46,17821.77,16.79,1,target,38.55,4.9,0.18
rw_002,142145,2024-05-03 18:15:00,2024-05-03 18:15:00,-1,0.612972,short|post_c0022_negative_memory|c0019|same_2|opp_4,17781.95,17806.9,17806.9,17747.64,-24.95,1,stop,3.45,30.8,0.0
rw_002,142152,2024-05-03 18:50:00,2024-05-03 18:55:00,-1,1.400479,short|post_c0022_negative_memory|c0022|same_1|opp_7,17851.1,17877.97,17877.97,17814.16,-27.5,2,stop,2.7,27.45,0.63
rw_002,142158,2024-05-03 19:20:00,2024-05-03 20:10:00,-1,1.790403,short|post_c0022_negative_memory|c0022|same_2|opp_1,17858.55,17871.9,17886.05,17820.74,-13.85,11,max_hold,22.65,22.45,0.5
rw_002,142178,2024-05-03 21:00:00,2024-05-03 21:10:00,1,1.80527,long|post_c0022_negative_memory|c0020|same_4|opp_1,17860.25,17889.45,17839.02,17889.45,27.95,3,target,34.6,0.75,1.25
rw_002,142274,2024-05-06 06:05:00,2024-05-06 06:05:00,1,1.336163,long|post_c0022_negative_memory|c0017|same_3|opp_6,17895.1,17891.28,17891.28,17900.35,-5.22,1,stop,0.0,4.35,1.4
rw_002,142283,2024-05-06 06:50:00,2024-05-06 07:00:00,1,1.573507,long|post_c0022_negative_memory|c0017|same_1|opp_5,17895.85,17892.32,17892.32,17900.71,-4.93,3,stop,0.0,5.4,1.4
rw_002,142289,2024-05-06 07:20:00,2024-05-06 07:40:00,1,1.03838,long|post_c0022_negative_memory|c0017|same_2|opp_5,17889.55,17886.49,17886.49,17893.75,-4.46,5,stop,1.0,3.5,1.4
rw_002,142362,2024-05-06 13:25:00,2024-05-06 13:30:00,-1,0.387145,short|post_c0022_negative_memory|c0022|same_1|opp_4,17938.3,17943.31,17943.31,17931.4,-5.91,2,stop,7.15,9.35,0.9
rw_002,142418,2024-05-06 18:05:00,2024-05-06 18:05:00,-1,-0.002026,short|post_c0022_negative_memory|c0018|same_2|opp_3,17970.05,17979.28,17979.28,17957.36,-9.93,1,stop,3.8,15.4,0.7
rw_002,142430,2024-05-06 19:05:00,2024-05-06 19:15:00,-1,1.286461,short|post_c0022_negative_memory|c0016|same_2|opp_8,17989.8,17975.4,18000.28,17975.4,13.15,3,target,19.55,3.95,1.25
rw_002,142438,2024-05-06 19:45:00,2024-05-06 19:45:00,-1,1.442266,short|post_c0022_negative_memory|c0013|same_2|opp_7,17995.95,17980.76,18006.99,17980.76,14.69,1,target,16.7,10.8,0.5
rw_002,142449,2024-05-06 20:40:00,2024-05-06 20:40:00,-1,2.069144,short|post_c0022_negative_memory|c0013|same_2|opp_7,18004.1,18015.64,18015.64,17988.24,-12.79,1,stop,1.7,13.7,1.25
rw_002,142554,2024-05-07 06:25:00,2024-05-07 07:00:00,1,0.723346,long|post_c0022_negative_memory|c0017|same_4|opp_2,18074.6,18078.98,18071.41,18078.98,2.98,8,target,5.7,2.5,1.4
rw_002,142566,2024-05-07 07:25:00,2024-05-07 07:30:00,1,0.151581,long|post_c0022_negative_memory|c0017|same_3|opp_1,18071.45,18075.4,18068.58,18075.4,2.6,2,target,5.85,0.75,1.35
rw_002,142574,2024-05-07 08:05:00,2024-05-07 08:15:00,1,0.189114,long|post_c0022_negative_memory|c0017|same_2|opp_0,18072.7,18076.55,18069.9,18076.55,2.45,3,target,5.05,0.05,1.4
rw_002,142698,2024-05-07 18:25:00,2024-05-07 18:30:00,-1,0.26828,short|post_c0022_negative_memory|c0016|same_2|opp_5,18142.85,18128.56,18153.24,18128.56,12.89,2,target,17.35,8.15,1.4
rw_002,142705,2024-05-07 19:00:00,2024-05-07 19:35:00,-1,1.153695,short|post_c0022_negative_memory|c0013|same_2|opp_8,18143.75,18128.43,18154.89,18128.43,13.92,8,target,16.3,10.85,1.4
rw_002,142720,2024-05-07 20:15:00,2024-05-07 20:20:00,-1,1.451175,short|post_c0022_negative_memory|c0013|same_2|opp_7,18134.15,18146.44,18146.44,18117.25,-12.99,2,stop,7.4,14.8,0.7
rw_002,142727,2024-05-07 20:50:00,2024-05-07 20:50:00,-1,1.050887,short|post_c0022_negative_memory|c0018|same_1|opp_7,18092.9,18104.51,18104.51,18076.93,-11.61,1,stop,7.9,19.45,0.0
rw_002,142826,2024-05-08 06:05:00,2024-05-08 06:20:00,1,0.832455,long|post_c0022_negative_memory|c0017|same_3|opp_4,18091.9,18088.66,18088.66,18096.35,-4.64,4,stop,0.95,6.25,1.4
rw_002,142944,2024-05-08 15:55:00,2024-05-08 15:55:00,-1,0.062136,short|post_c0022_negative_memory|c0014|same_1|opp_0,17982.4,17989.81,17989.81,17972.21,-8.13,1,stop,0.0,8.4,0.72
rw_002,142950,2024-05-08 16:25:00,2024-05-08 16:30:00,1,-0.047561,long|post_c0022_negative_memory|c0013|same_1|opp_6,17981.15,17991.73,17973.46,17991.73,10.46,2,target,24.45,5.4,0.12
rw_002,142977,2024-05-08 18:40:00,2024-05-08 18:45:00,-1,0.100691,short|post_c0022_negative_memory|c0014|same_2|opp_5,18076.25,18058.68,18089.03,18058.68,16.84,2,target,17.75,7.2,0.73
rw_002,142984,2024-05-08 19:15:00,2024-05-08 19:20:00,-1,1.078647,short|post_c0022_negative_memory|c0019|same_3|opp_6,18071.4,18084.44,18084.44,18053.47,-13.89,2,stop,3.15,14.85,0.85
rw_002,142993,2024-05-08 20:00:00,2024-05-08 20:00:00,-1,0.695285,short|post_c0022_negative_memory|c0014|same_1|opp_7,18063.7,18046.02,18076.56,18046.02,16.78,1,target,24.45,8.4,0.9
rw_002,142999,2024-05-08 20:30:00,2024-05-08 20:40:00,1,1.198597,long|post_c0022_negative_memory|c0016|same_3|opp_5,18040.75,18059.78,18026.91,18059.78,18.43,3,target,21.55,3.85,0.6
rw_002,143005,2024-05-08 21:00:00,2024-05-08 21:50:00,1,0.902908,long|post_c0022_negative_memory|c0020|same_3|opp_6,18074.25,18074.55,18061.64,18091.59,-0.6,11,max_hold,14.95,7.1,0.9
rw_002,143116,2024-05-09 07:15:00,2024-05-09 07:40:00,-1,0.932525,short|post_c0022_negative_memory|c0017|same_4|opp_2,18051.8,18047.95,18054.6,18047.95,2.45,6,target,4.35,0.9,1.4
rw_002,143123,2024-05-09 07:50:00,2024-05-09 07:55:00,1,1.079727,long|post_c0022_negative_memory|c0017|same_2|opp_1,18048.45,18045.99,18045.99,18051.83,-3.86,2,stop,1.45,5.5,1.4
rw_002,143193,2024-05-09 13:40:00,2024-05-09 13:40:00,-1,-0.092092,short|post_c0022_negative_memory|c0022|same_1|opp_1,18046.15,18037.2,18052.66,18037.2,7.55,1,target,12.05,0.45,1.4
rw_002,143251,2024-05-09 18:30:00,2024-05-09 18:40:00,-1,0.487384,short|post_c0022_negative_memory|c0017|same_1|opp_9,18126.7,18107.05,18140.99,18107.05,18.87,3,target,22.7,6.9,0.78
rw_002,143262,2024-05-09 19:25:00,2024-05-09 19:30:00,-1,1.736095,short|post_c0022_negative_memory|c0013|same_2|opp_8,18099.05,18077.73,18114.56,18077.73,20.55,2,target,21.55,0.55,0.77
rw_002,143268,2024-05-09 19:55:00,2024-05-09 20:00:00,-1,1.75908,short|post_c0022_negative_memory|c0013|same_4|opp_6,18109.65,18124.82,18124.82,18088.79,-16.47,2,stop,12.15,18.35,1.3
rw_002,143275,2024-05-09 20:30:00,2024-05-09 21:00:00,-1,0.411047,short|post_c0022_negative_memory|c0016|same_1|opp_7,18117.35,18095.72,18133.08,18095.72,21.05,7,target,28.4,2.55,0.58
rw_002,143383,2024-05-10 06:30:00,2024-05-10 06:35:00,1,2.657066,long|post_c0022_negative_memory|c0017|same_2|opp_5,18122.5,18119.78,18119.78,18126.24,-4.12,2,stop,0.7,3.05,1.4
rw_002,143426,2024-05-10 10:05:00,2024-05-10 10:05:00,1,0.612323,long|post_c0022_negative_memory|c0018|same_1|opp_0,18173.7,18170.85,18170.85,18177.62,-4.15,1,stop,1.3,8.8,1.3
rw_002,143453,2024-05-10 12:20:00,2024-05-10 12:20:00,1,0.125812,long|post_c0022_negative_memory|c0014|same_1|opp_0,18200.95,18195.43,18195.43,18208.54,-6.92,1,stop,1.85,7.95,1.4
rw_002,143504,2024-05-10 16:35:00,2024-05-10 16:35:00,1,0.286742,long|post_c0022_negative_memory|c0018|same_1|opp_0,18214.75,18208.9,18208.9,18222.8,-6.52,1,stop,6.3,21.75,0.67
rw_002,143533,2024-05-10 19:00:00,2024-05-10 19:00:00,-1,0.354815,short|post_c0022_negative_memory|c0021|same_3|opp_0,18137.5,18115.97,18153.16,18115.97,21.53,1,target,23.25,0.45,0.0
rw_002,143542,2024-05-10 19:45:00,2024-05-10 19:45:00,-1,1.129815,short|post_c0022_negative_memory|c0021|same_3|opp_2,18128.2,18144.64,18144.64,18105.6,-17.07,1,stop,1.15,24.0,0.63
rw_002,143549,2024-05-10 20:20:00,2024-05-10 20:45:00,1,2.090284,long|post_c0022_negative_memory|c0013|same_4|opp_5,18131.25,18114.36,18114.36,18154.47,-17.59,6,stop,4.6,22.75,0.7
rw_002,143555,2024-05-10 20:50:00,2024-05-10 20:55:00,-1,1.785886,short|post_c0022_negative_memory|c0013|same_3|opp_3,18126.05,18141.8,18141.8,18104.39,-16.48,2,stop,0.2,28.45,0.73
rw_002,143653,2024-05-13 06:05:00,2024-05-13 06:20:00,-1,2.292135,short|post_c0022_negative_memory|c0017|same_1|opp_6,18151.55,18154.46,18154.46,18147.55,-4.31,4,stop,2.3,18.2,1.4
rw_002,143664,2024-05-13 07:00:00,2024-05-13 07:05:00,1,0.263882,long|post_c0022_negative_memory|c0017|same_1|opp_1,18174.75,18179.18,18171.53,18179.18,3.03,2,target,4.55,2.8,1.4
rw_002,143672,2024-05-13 07:40:00,2024-05-13 07:45:00,-1,1.287143,short|post_c0022_negative_memory|c0017|same_1|opp_4,18175.2,18178.12,18178.12,18171.18,-4.32,2,stop,0.0,5.4,1.4
rw_002,143764,2024-05-13 15:20:00,2024-05-13 15:30:00,-1,0.344836,short|post_c0022_negative_memory|c0018|same_1|opp_3,18197.75,18202.51,18202.51,18191.21,-6.16,3,stop,3.75,9.45,1.4
rw_002,143779,2024-05-13 16:35:00,2024-05-13 16:35:00,-1,1.496805,short|post_c0022_negative_memory|c0018|same_1|opp_1,18188.75,18194.23,18194.23,18181.22,-6.03,1,stop,7.0,22.0,0.55
rw_002,143809,2024-05-13 19:05:00,2024-05-13 19:55:00,-1,1.19374,short|post_c0022_negative_memory|c0013|same_2|opp_8,18195.35,18190.5,18206.72,18179.72,3.45,11,max_hold,5.85,10.6,1.4
rw_002,143821,2024-05-13 20:05:00,2024-05-13 20:05:00,-1,1.238329,short|post_c0022_negative_memory|c0019|same_3|opp_7,18178.25,18162.46,18189.74,18162.46,15.79,1,target,30.75,1.5,0.0
rw_002,143831,2024-05-13 20:55:00,2024-05-13 21:00:00,1,0.800075,long|post_c0022_negative_memory|c0013|same_3|opp_5,18176.65,18165.55,18165.55,18191.91,-11.68,2,stop,6.8,12.05,0.58
rw_002,143929,2024-05-14 06:05:00,2024-05-14 06:05:00,1,0.775284,long|post_c0022_negative_memory|c0017|same_4|opp_4,18170.25,18168.01,18168.01,18173.33,-3.44,1,stop,0.05,2.35,1.2
rw_002,143945,2024-05-14 07:25:00,2024-05-14 07:30:00,1,0.527104,long|post_c0022_negative_memory|c0017|same_3|opp_5,18167.7,18170.95,18165.34,18170.95,1.85,2,target,4.2,0.9,1.4
rw_002,143953,2024-05-14 08:05:00,2024-05-14 08:15:00,1,-0.075316,long|post_c0022_negative_memory|c0017|same_2|opp_1,18170.65,18173.55,18168.54,18173.55,1.5,3,target,4.85,0.55,1.4
rw_002,144043,2024-05-14 15:35:00,2024-05-14 15:35:00,-1,3.835067,short|post_c0022_negative_memory|c0018|same_1|opp_1,18133.5,18137.62,18137.62,18127.83,-4.12,1,stop,4.25,33.3,0.0
rw_002,144065,2024-05-14 17:25:00,2024-05-14 17:25:00,1,0.498254,long|post_c0022_negative_memory|c0018|same_2|opp_0,18242.6,18259.36,18230.41,18259.36,16.76,1,target,26.55,0.85,0.0
